#,Player,Team,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG
457,Zaynah Robinson,NSU,33,35.6,4.5,11.8,0.379,1.8,5.4,0.33,2.8,3.5,0.778,1.7,2.1,0.4,3.1,3.4,4.5,1.6,0.1,13.5
458,Jevon Carter,WVU,37,32.0,4.5,10.2,0.439,1.9,5.0,0.389,2.6,3.4,0.774,1.8,2.6,1.0,3.9,5.0,3.7,2.5,0.2,13.5
459,Reggie Baker,BCU,32,31.1,4.9,12.9,0.38,1.4,4.6,0.297,2.3,2.9,0.785,1.6,2.1,1.1,3.5,4.6,1.7,0.8,0.1,13.5
460,Robert Champion,HC,32,31.9,4.7,11.3,0.41,1.8,5.5,0.324,2.4,3.5,0.679,1.9,2.8,0.3,3.2,3.5,1.3,1.6,0.3,13.5
461,Ja'Quan Newton,UM,30,31.4,5.0,11.1,0.452,0.4,1.3,0.275,3.1,4.4,0.6990000000000001,3.3,1.6,0.6,2.9,3.5,3.4,1.1,0.0,13.5
462,Diante Baldwin,UNCG,35,30.7,4.9,11.4,0.42700000000000005,1.2,3.3,0.374,2.5,3.4,0.7290000000000001,2.7,2.0,0.8,2.7,3.5,4.3,1.8,0.2,13.5
463,Austin Nehls,CCSU,29,36.1,3.9,9.9,0.395,2.3,6.3,0.37,3.3,4.1,0.807,1.4,1.9,1.0,2.5,3.5,1.6,0.7,0.2,13.4
464,Devin Cannady,PRIN,30,31.5,4.1,9.9,0.41600000000000004,2.7,6.6,0.409,2.5,2.7,0.938,1.2,1.9,0.3,3.3,3.6,1.8,1.1,0.3,13.4
465,Deven Simms,ASU,30,26.6,4.9,10.5,0.465,0.4,1.3,0.3,3.2,4.5,0.713,2.2,1.6,1.2,3.8,5.0,1.9,1.1,0.4,13.4
466,Sterling Brown,SMU,35,32.7,4.6,10.0,0.45899999999999996,1.7,3.9,0.449,2.5,3.1,0.7909999999999999,1.9,2.6,1.6,4.9,6.5,3.0,1.4,0.5,13.4
467,Daryl Macon,U of A,36,25.2,3.9,8.6,0.45299999999999996,1.8,4.7,0.387,3.8,4.4,0.866,1.8,1.8,0.5,2.1,2.6,2.2,1.1,0.1,13.4
468,Franko House,BSU,34,26.2,4.9,9.2,0.525,0.6,1.7,0.36200000000000004,3.1,4.1,0.7609999999999999,2.2,3.3,2.2,4.3,6.4,2.3,0.4,0.6,13.4
469,Tra-Deon Hollins,UNO,32,33.0,4.6,10.8,0.42700000000000005,1.2,3.8,0.311,3.0,3.8,0.789,3.7,2.8,0.9,4.2,5.2,6.5,3.3,0.2,13.4
470,Adam Grant,BU,32,35.7,4.8,11.8,0.40299999999999997,1.8,5.5,0.337,2.1,2.7,0.7759999999999999,2.1,2.3,1.1,2.8,3.8,2.6,1.4,0.2,13.4
471,Jarrett Allen,UT,33,32.1,5.4,9.6,0.5660000000000001,0.0,0.2,0.0,2.5,4.5,0.564,2.5,2.1,3.0,5.4,8.4,0.8,0.6,1.5,13.4
472,Darien Fernandez,JAC,33,29.5,4.1,10.1,0.401,1.7,4.5,0.38,3.5,4.8,0.741,2.5,3.5,1.1,3.3,4.4,3.7,2.4,0.1,13.4
473,Mike Cunningham,USCU,33,31.8,4.4,10.9,0.40299999999999997,2.3,5.9,0.385,2.3,2.8,0.8190000000000001,1.5,1.2,0.5,2.0,2.5,3.1,1.3,0.0,13.4
474,Bashir Ahmed,STJ,33,26.7,4.3,10.9,0.39399999999999996,1.6,4.5,0.354,3.2,4.7,0.679,2.3,2.5,1.8,3.7,5.5,1.2,0.5,0.6,13.4
475,Mike Morsell,TU,33,27.2,4.2,9.8,0.433,1.5,4.4,0.33299999999999996,3.5,4.5,0.765,2.1,2.5,1.0,2.1,3.1,1.3,0.8,0.6,13.4
476,Ray Bowles,PAC,33,33.5,4.3,12.0,0.355,1.4,4.4,0.315,3.5,4.9,0.7040000000000001,2.2,2.7,1.1,2.7,3.7,2.7,0.8,0.3,13.4
477,D'Marcus Simonds,GSU,29,27.1,5.0,9.3,0.535,0.6,1.6,0.35600000000000004,2.8,3.9,0.7190000000000001,2.7,2.0,1.1,2.9,4.0,2.0,1.2,0.3,13.4
478,Chris Reyes,PU,27,33.0,5.4,10.0,0.537,0.1,0.3,0.375,2.5,4.4,0.5760000000000001,1.6,2.6,2.3,5.6,7.9,2.4,0.3,1.4,13.4
479,Nick Lindner,LC,30,33.2,4.0,9.9,0.401,2.6,6.8,0.377,2.9,3.7,0.782,2.5,2.2,0.4,2.0,2.4,4.0,0.7,0.0,13.4
480,Burak Eslik,SIUE,30,32.7,3.6,9.9,0.361,1.4,4.6,0.297,4.9,5.9,0.825,2.0,1.5,0.2,2.7,2.9,1.7,0.5,0.0,13.4
481,Josh Williams,LIP,33,25.8,4.3,9.7,0.442,2.2,5.9,0.37799999999999995,2.5,3.0,0.847,2.2,2.5,1.0,2.4,3.5,1.7,0.8,0.2,13.4
482,Devonte' Graham,KU,36,35.2,4.4,10.2,0.428,2.6,6.7,0.38799999999999996,2.0,2.6,0.7929999999999999,1.8,1.6,0.5,2.6,3.1,4.1,1.5,0.2,13.4
483,Ryan Jones,UML,31,33.9,4.7,10.0,0.47600000000000003,1.8,4.4,0.415,2.1,2.7,0.753,3.0,2.3,0.8,2.9,3.8,3.0,0.7,0.2,13.4
484,Sherron Dorsey-Walker,OU,34,32.7,4.1,10.5,0.38799999999999996,2.1,5.6,0.366,3.1,4.1,0.757,2.2,1.9,0.6,4.5,5.1,3.8,1.1,0.2,13.4
485,De'Edrick Petty,AAMU,29,29.5,3.6,10.2,0.35100000000000003,1.7,5.7,0.289,4.5,6.0,0.7490000000000001,1.9,2.0,0.6,2.4,3.0,1.3,0.3,0.2,13.3
486,Malachi Alexander,HC,32,34.5,4.7,10.5,0.442,1.8,4.6,0.39,2.2,3.5,0.643,1.8,2.3,0.9,4.0,5.0,1.9,1.8,0.4,13.3
487,Austin Price,LU,32,31.4,4.6,9.8,0.47,2.3,5.6,0.413,1.8,2.4,0.75,1.5,2.5,0.7,2.7,3.4,1.7,1.4,0.3,13.3
488,"Marcus Johnson, Jr.",UALR,32,34.5,4.3,11.2,0.382,1.7,5.3,0.32,3.1,3.8,0.825,2.1,1.5,0.4,2.8,3.2,2.8,0.9,0.0,13.3
489,Peter Kiss,QU,31,29.8,5.0,12.2,0.408,1.2,4.2,0.27699999999999997,2.2,3.0,0.742,2.9,1.8,1.2,4.5,5.6,2.8,1.2,0.2,13.3
490,Phil Forte,OSU,33,31.2,4.1,9.6,0.42700000000000005,2.6,6.2,0.41700000000000004,2.5,2.7,0.955,1.0,1.5,0.7,1.9,2.6,1.5,1.1,0.1,13.3
491,Ryan Kemrite,LIB,33,31.4,3.9,8.1,0.48700000000000004,2.5,5.8,0.42200000000000004,3.0,3.5,0.845,0.7,2.6,0.5,2.2,2.7,0.8,0.9,0.1,13.3
492,Jordyn Martin,NAU,32,30.2,5.3,10.1,0.525,0.3,0.6,0.474,2.4,3.6,0.684,2.1,3.0,3.5,5.3,8.8,1.2,0.7,0.2,13.3
493,Seth Allen,VT,32,28.9,4.7,8.8,0.534,1.6,3.7,0.441,2.3,3.1,0.73,2.8,1.9,0.2,2.1,2.3,3.3,0.8,0.1,13.3
494,Sabri Thompson,NSU,29,30.1,4.4,10.6,0.41600000000000004,2.6,6.1,0.429,1.8,2.7,0.6709999999999999,1.8,1.4,1.2,3.1,4.3,1.4,0.9,0.1,13.3
495,Nijal Pearson,TSU,36,32.8,4.6,10.6,0.43700000000000006,1.0,3.0,0.34600000000000003,2.9,4.1,0.721,2.2,2.3,1.9,3.8,5.7,2.4,1.4,0.4,13.2
496,Luke Kornet,VU,35,31.5,4.1,10.2,0.406,1.5,4.6,0.327,3.4,4.0,0.857,1.3,2.3,1.5,4.7,6.2,1.2,0.5,2.0,13.2
497,Johnathan Bell,NSU,31,32.5,4.5,11.1,0.4,0.8,2.9,0.28600000000000003,3.5,4.6,0.755,1.9,2.4,1.5,3.8,5.3,1.9,1.9,0.4,13.2
498,Markus Howard,MU,31,22.0,4.4,8.7,0.506,2.6,4.8,0.547,1.8,2.0,0.889,2.0,2.5,0.3,1.9,2.2,2.3,0.8,0.1,13.2
499,Prentiss Nixon,CSU,36,32.0,4.2,11.1,0.38,1.5,4.9,0.314,3.2,4.0,0.812,1.7,2.6,0.3,2.5,2.8,2.0,0.8,0.1,13.2
500,Micah Seaborn,MU,32,28.0,4.4,11.8,0.37200000000000005,2.0,6.1,0.33,2.4,2.9,0.828,1.8,2.0,0.4,2.2,2.6,2.2,1.0,0.2,13.2
501,Tony Carr,PSU,33,32.8,4.3,11.3,0.377,1.0,3.1,0.32,3.7,4.8,0.7709999999999999,2.6,2.2,0.7,4.1,4.8,4.2,0.7,0.3,13.2
502,Khalen Cumberlander,CCSU,29,33.8,5.2,11.2,0.46299999999999997,1.3,3.6,0.36200000000000004,1.5,3.4,0.439,2.9,2.8,0.9,3.3,4.1,2.0,1.2,0.2,13.2
503,Joseph Lopez,SHU,31,28.4,5.5,9.7,0.565,0.0,0.3,0.125,2.2,3.6,0.607,1.8,2.5,3.3,5.3,8.5,0.8,0.7,1.2,13.2
504,Tyler Livingston,UML,31,32.2,5.0,9.9,0.502,2.5,5.5,0.462,0.7,0.9,0.7859999999999999,1.3,3.5,1.3,3.3,4.6,1.7,0.6,0.4,13.2
505,Que Johnson,WKU,32,32.2,4.3,11.1,0.392,2.0,5.9,0.34600000000000003,2.5,3.3,0.738,1.8,2.0,0.6,4.1,4.8,1.7,0.8,0.3,13.2
506,William Lee,UAB,33,28.2,4.5,9.2,0.49200000000000005,1.3,3.6,0.373,2.8,3.6,0.775,2.0,1.7,1.2,5.4,6.7,1.6,0.9,2.4,13.2
507,Kentrell Barkley,ECU,33,32.3,4.1,10.0,0.40700000000000003,1.2,3.5,0.342,3.9,5.7,0.6809999999999999,2.5,1.8,1.8,5.8,7.6,2.6,1.0,0.5,13.2
508,Trey Kell,SDSU,33,31.8,4.3,11.5,0.375,1.2,4.3,0.268,3.4,4.4,0.7659999999999999,1.7,1.7,0.5,4.4,4.9,2.9,1.4,0.4,13.2
509,Kris Martin,ORU,28,30.6,4.2,10.2,0.408,2.6,6.4,0.406,2.2,3.0,0.747,2.1,2.5,0.3,3.3,3.6,2.1,1.3,0.5,13.2
510,Tyler Lydon,SU,34,36.1,4.4,9.4,0.47200000000000003,1.4,3.7,0.392,2.9,3.4,0.836,1.7,2.5,2.3,6.3,8.6,2.1,1.0,1.4,13.2
511,D.J. Miles,UNC,29,27.3,4.1,10.3,0.396,2.6,6.6,0.39799999999999996,2.4,3.1,0.778,1.8,2.2,0.3,2.1,2.4,1.2,0.4,0.0,13.2
512,Ryan Welage,SJSU,30,27.4,4.8,11.1,0.43200000000000005,1.8,4.8,0.368,1.8,2.2,0.831,1.3,1.6,1.0,3.6,4.5,1.1,0.6,0.2,13.2
513,Travis Munnings,ULM,33,33.7,4.8,10.8,0.447,1.5,4.4,0.349,1.9,3.0,0.636,2.2,2.8,2.1,6.0,8.1,2.0,0.8,0.3,13.2
514,Jaron Hopkins,CSUF,33,29.7,5.5,11.4,0.48100000000000004,0.3,1.1,0.243,1.9,3.3,0.583,3.1,2.8,1.3,4.2,5.5,3.6,2.1,0.2,13.2
515,Calvin Hermanson,SMC,34,28.6,4.6,9.2,0.494,2.6,6.0,0.431,1.4,1.8,0.8170000000000001,1.0,2.3,0.7,2.3,3.0,0.9,0.5,0.2,13.1
516,Nick Emery,BYU,34,30.1,4.5,10.8,0.415,2.2,5.9,0.371,2.0,2.4,0.8290000000000001,2.0,2.9,0.1,2.9,3.1,2.4,1.6,0.3,13.1
517,Deon Edwin,KSU,36,28.6,4.5,9.8,0.462,1.0,3.0,0.34600000000000003,3.1,4.2,0.7190000000000001,2.1,2.7,1.8,3.8,5.6,2.4,1.3,0.4,13.1
518,Steve Vasturia,ND,36,34.6,4.5,10.4,0.433,1.6,4.5,0.358,2.5,2.8,0.91,1.6,2.1,0.7,3.2,3.9,3.3,1.2,0.1,13.1
519,Rasheen Dunn,SFC,30,29.9,4.3,11.1,0.387,0.8,3.6,0.22,3.7,5.4,0.691,1.7,2.1,1.5,3.6,5.1,1.6,1.4,0.1,13.1
520,Justin Bibbins,LBSU,33,32.8,4.2,10.4,0.39799999999999996,1.5,4.1,0.375,3.3,3.7,0.885,2.8,2.9,0.6,2.6,3.2,4.6,1.3,0.0,13.1
521,Grant Riller,C of C,35,27.0,4.5,9.3,0.486,1.1,3.3,0.33299999999999996,2.9,3.7,0.7979999999999999,1.3,1.7,0.4,1.7,2.1,1.2,0.9,0.2,13.1
522,Obi Enechionyia,TEM,32,32.8,4.9,12.0,0.406,2.3,6.1,0.385,1.0,1.5,0.6809999999999999,1.3,2.9,1.3,4.5,5.8,1.0,0.7,1.5,13.1
523,Keith Braxton,SFU,34,33.4,4.8,9.1,0.532,0.7,1.7,0.439,2.7,3.5,0.765,2.5,2.0,2.0,6.6,8.6,3.1,1.4,0.4,13.1
524,Kris Jenkins,VILL,36,31.1,3.9,10.3,0.384,2.4,6.6,0.36,2.8,3.2,0.862,1.4,1.9,0.4,3.8,4.1,2.0,1.1,0.3,13.1
525,Averyl Ugba,GSU,30,30.0,4.7,8.5,0.555,0.0,0.0,0.0,3.6,5.4,0.677,1.9,2.3,4.5,5.2,9.7,0.7,1.2,0.7,13.0
526,Glynn Watson,UNL,31,31.6,4.6,11.1,0.41700000000000004,1.5,3.9,0.397,2.2,2.7,0.81,1.5,2.9,0.5,2.5,3.0,2.6,1.6,0.1,13.0
527,Deron Powers,HOF,32,33.2,4.1,9.7,0.418,1.3,3.8,0.341,3.6,4.6,0.782,2.6,2.2,0.3,2.0,2.3,5.2,0.6,0.0,13.0
528,Wesley Iwundu,KSU,35,31.4,4.3,9.0,0.48100000000000004,0.9,2.4,0.376,3.5,4.5,0.767,2.3,1.8,1.0,5.3,6.3,3.5,1.0,0.3,13.0
529,Zak Irvin,UM,38,35.4,5.1,11.3,0.45299999999999996,1.4,4.1,0.344,1.3,2.0,0.6709999999999999,1.9,1.2,0.6,3.9,4.5,3.0,0.9,0.1,13.0
530,Elijah Wilson,CCU,39,30.3,4.4,12.6,0.35200000000000004,2.6,7.8,0.32799999999999996,1.6,2.1,0.747,1.8,1.9,0.9,2.3,3.2,1.3,1.0,0.1,13.0
531,Bam Adebayo,UK,38,30.2,4.5,7.5,0.599,0.0,0.0,0.0,4.1,6.2,0.653,1.7,2.6,3.1,4.9,8.0,0.8,0.7,1.5,13.0
532,Kris Acox,FU,35,28.7,5.7,9.1,0.628,0.0,0.0,0.0,1.6,2.9,0.5589999999999999,1.9,2.6,2.2,5.5,7.7,1.4,1.4,0.7,13.0
533,Shake Milton,SMU,35,35.4,4.3,9.9,0.43700000000000006,2.3,5.5,0.423,2.0,2.6,0.758,1.8,1.5,0.4,3.7,4.1,4.5,1.3,0.3,13.0
534,Paris Lee,ISU,35,30.9,4.3,10.1,0.42100000000000004,2.3,5.5,0.418,2.2,2.8,0.784,2.5,1.4,0.3,3.3,3.7,5.0,1.9,0.1,13.0
535,Ahmad Caver,ODU,31,35.3,4.2,11.6,0.36,2.2,5.9,0.368,2.5,3.9,0.628,2.1,2.0,0.5,3.0,3.5,4.8,1.3,0.2,13.0
536,Chaise Daniels,QU,31,28.3,5.2,10.1,0.514,0.0,0.1,0.0,2.6,4.4,0.596,2.1,3.3,2.2,4.0,6.2,1.3,0.5,1.7,13.0
537,Ryan Andino,UMES,34,31.0,4.1,11.1,0.364,3.6,9.4,0.381,1.3,1.5,0.846,1.1,1.2,0.3,1.8,2.0,1.0,0.9,0.0,13.0
538,Willie Conner,UB,32,31.2,3.9,9.6,0.409,2.1,5.7,0.37,3.0,4.0,0.7559999999999999,1.8,2.5,0.8,2.0,2.8,1.1,0.5,0.3,13.0
539,Jordan McLaughlin,USC,36,34.1,4.5,9.8,0.45899999999999996,1.3,3.2,0.402,2.6,3.3,0.7979999999999999,2.2,1.0,0.8,2.8,3.6,5.5,1.5,0.1,12.9
540,Justin Patton,CU,35,25.3,5.7,8.5,0.6759999999999999,0.2,0.4,0.5329999999999999,1.3,2.5,0.517,1.7,2.7,1.7,4.5,6.2,1.2,0.9,1.4,12.9
541,Wyatt Walker,SU,34,29.1,4.6,7.9,0.586,0.1,0.2,0.33299999999999996,3.6,4.8,0.7609999999999999,2.0,2.6,2.9,6.8,9.7,1.5,0.6,0.9,12.9
542,Nick Masterson,KENN,31,30.7,4.6,9.3,0.498,2.8,5.1,0.541,0.9,1.1,0.853,1.2,1.9,0.8,1.5,2.4,3.1,0.8,0.1,12.9
543,Julian Eleby,VMI,30,32.0,4.1,10.8,0.37799999999999995,2.3,7.0,0.332,2.4,3.1,0.7659999999999999,2.1,1.5,0.8,4.3,5.1,2.2,1.0,0.2,12.9
544,Michael Kessens,FIU,29,30.2,5.2,9.3,0.565,0.1,0.6,0.235,2.3,3.3,0.691,2.4,3.1,2.5,6.5,9.0,1.1,0.9,0.6,12.9
545,Alex Copeland,YALE,28,25.0,5.0,10.2,0.484,0.8,2.7,0.293,2.2,2.8,0.795,1.5,1.4,0.4,1.3,1.8,2.0,0.8,0.0,12.9
546,Aubrey Williams,KENN,32,32.2,4.8,8.2,0.5820000000000001,0.0,0.0,0.0,3.4,5.0,0.6809999999999999,1.7,3.3,3.3,7.5,10.8,1.3,0.8,0.7,12.9
547,Kyle Washington,UC,36,24.7,5.1,10.0,0.51,0.4,1.2,0.35700000000000004,2.2,3.2,0.711,1.5,2.5,2.2,4.6,6.8,0.9,0.4,1.2,12.9
548,R.J. White,UNCG,35,25.4,5.2,9.4,0.55,0.5,1.5,0.314,2.1,3.4,0.608,2.0,3.3,2.1,4.5,6.7,1.2,0.9,1.1,12.9
549,Tyrell Nelson,GWU,33,27.2,5.0,9.4,0.527,0.2,0.6,0.42100000000000004,2.7,4.3,0.627,2.1,3.0,1.9,5.1,7.0,1.3,0.7,0.5,12.9
550,Mike Rodriguez,SIU,33,32.6,3.8,9.5,0.397,0.8,2.7,0.307,4.5,6.1,0.746,2.1,2.2,0.3,2.0,2.3,4.0,1.4,0.2,12.9
551,Brian Dawkins,ELON,32,26.1,5.2,10.2,0.515,1.4,3.2,0.446,1.0,1.7,0.564,1.1,2.3,1.2,4.2,5.3,0.9,0.4,0.2,12.9
552,Jeremy Hemsley,SDSU,32,28.7,4.6,11.0,0.415,1.8,4.7,0.373,2.0,3.2,0.627,2.0,2.1,0.5,1.9,2.4,2.1,0.6,0.3,12.9
553,Brian Parker,MAR,30,30.5,4.3,9.5,0.45299999999999996,0.4,1.2,0.324,3.9,5.9,0.655,3.3,2.2,1.0,5.0,5.9,3.1,0.8,0.0,12.9
554,T.J. Wallace,PAC,30,31.5,4.3,10.9,0.39899999999999997,1.0,2.6,0.392,3.2,4.1,0.772,2.3,2.9,0.6,3.1,3.7,3.0,0.8,0.1,12.9
555,Miye Oni,YALE,29,31.2,4.4,9.9,0.44299999999999995,2.1,5.3,0.396,2.0,2.6,0.784,2.3,2.9,0.9,5.4,6.3,2.7,0.7,1.1,12.9
556,Arnaud Moto,TU,33,26.3,3.8,9.5,0.40700000000000003,0.4,1.5,0.25,4.8,6.6,0.725,2.0,2.9,2.2,4.4,6.6,1.3,0.8,0.2,12.8
557,Grant Benzinger,WRST,32,32.7,4.2,9.7,0.428,2.4,5.8,0.419,2.1,2.5,0.848,1.4,2.7,1.5,4.3,5.8,1.6,0.7,0.2,12.8
558,Corey Sanders,RU,33,30.4,4.9,12.9,0.382,0.6,2.4,0.266,2.3,3.8,0.613,2.7,1.9,0.5,2.7,3.2,3.2,1.3,0.5,12.8
559,Elijah Pemberton,HOF,31,32.3,3.8,8.6,0.442,1.9,4.6,0.406,3.3,4.2,0.792,1.3,2.8,1.2,2.1,3.4,2.0,0.8,0.1,12.8
560,Charlie Brown,SJU,31,34.2,4.2,11.1,0.375,2.3,6.0,0.384,2.2,2.7,0.8190000000000001,1.2,2.2,1.1,3.9,5.0,1.1,0.8,0.7,12.8
561,Cody Wichmann,UWM,35,32.8,4.3,10.5,0.406,2.8,7.6,0.365,1.5,1.9,0.7909999999999999,1.0,2.3,0.4,3.5,3.9,1.5,0.8,0.1,12.8
562,Markel Crawford,UM,32,32.3,4.7,9.8,0.478,1.3,3.9,0.33299999999999996,2.2,2.8,0.758,1.4,2.2,1.2,3.2,4.4,1.9,1.4,0.1,12.8
563,Anthony Lamb,UVM,35,22.5,4.9,9.5,0.512,0.7,1.8,0.413,2.3,3.0,0.745,2.0,2.8,1.9,3.5,5.5,0.7,0.8,1.2,12.8
564,Robert Johnson,IU,34,29.4,4.8,10.6,0.449,2.1,5.6,0.37,1.2,1.6,0.755,2.3,2.1,0.4,4.0,4.4,2.5,0.9,0.1,12.8
565,Jordan Fox,USMA,32,32.1,4.5,10.3,0.433,2.0,5.0,0.391,1.8,2.3,0.8079999999999999,2.2,2.3,0.3,2.1,2.4,4.6,0.8,0.0,12.8
566,Jaylen Barford,U of A,36,25.4,4.8,11.0,0.43799999999999994,0.8,3.0,0.266,2.3,3.0,0.752,1.9,2.2,1.1,2.7,3.8,2.0,1.2,0.2,12.8
567,Javier Martinez,UTM,31,28.9,5.4,8.0,0.6709999999999999,0.0,0.0,0.0,1.9,2.4,0.8,1.6,2.2,3.5,5.1,8.6,1.6,0.5,0.5,12.7
568,Calaen Robinson,PSU,31,34.8,4.3,10.2,0.419,2.1,6.2,0.344,2.1,2.6,0.78,2.6,2.9,0.4,2.9,3.3,4.1,2.4,0.0,12.7
569,Andre Fox,HP,31,29.5,3.9,10.0,0.39399999999999996,1.2,3.5,0.35200000000000004,3.6,4.6,0.789,2.2,2.0,1.0,3.2,4.2,2.2,0.8,0.6,12.7
570,Armel Potter,CSU,31,31.6,4.6,10.1,0.45399999999999996,0.9,2.9,0.308,2.6,4.5,0.59,1.7,1.8,0.5,2.1,2.6,3.2,0.9,0.1,12.7
571,Rob Marberry,LIP,33,24.2,5.2,8.5,0.61,0.0,0.0,0.0,2.3,3.1,0.743,1.6,2.8,1.8,3.0,4.9,2.1,0.5,0.9,12.7
572,Dequon Miller,MSU,33,35.6,4.2,10.6,0.39299999999999996,1.7,4.8,0.344,2.7,3.6,0.7390000000000001,2.2,1.5,0.6,2.3,3.0,3.8,1.1,0.0,12.7
573,Lamar Stevens,PSU,33,27.8,4.5,10.5,0.429,0.3,1.0,0.344,3.4,4.4,0.767,2.2,2.7,1.6,3.9,5.5,1.7,0.8,0.6,12.7
574,Harald Frey,MSU,32,33.2,4.1,9.1,0.452,2.2,5.3,0.409,2.2,2.7,0.8370000000000001,1.9,2.8,0.4,2.0,2.5,3.4,0.8,0.0,12.7
575,Tevin Bellinger,PVAMU,32,27.7,4.5,11.2,0.40299999999999997,1.3,4.4,0.29600000000000004,2.3,3.0,0.763,2.1,1.9,0.8,2.8,3.6,2.6,1.4,0.1,12.7
576,Sam Hunt,NC A&T,32,34.4,4.0,10.5,0.38299999999999995,2.3,6.5,0.354,2.3,2.5,0.937,2.3,1.7,0.2,1.5,1.7,1.8,0.6,0.0,12.7
577,Damiyne Durham,CSUB,35,21.2,4.7,12.1,0.385,2.8,8.2,0.33899999999999997,0.6,0.9,0.636,1.5,1.0,0.8,2.3,3.1,0.8,1.3,0.4,12.7
578,London Perrantes,UVA,34,32.1,4.3,10.4,0.414,1.9,5.1,0.374,2.2,2.7,0.813,1.7,1.0,0.3,2.7,3.0,3.8,0.7,0.1,12.7
579,Zack Denny,BGSU,31,27.5,4.5,10.8,0.41100000000000003,1.3,4.0,0.32,2.5,3.0,0.809,1.3,1.9,1.0,4.0,5.0,1.1,2.0,0.4,12.6
580,Dorian Pickens,SU,31,29.9,4.0,9.3,0.429,2.2,5.5,0.396,2.5,3.5,0.738,1.4,1.8,0.7,2.8,3.5,1.2,1.0,0.1,12.6
581,Cameron Jackson,WC,33,20.9,5.2,8.8,0.588,0.0,0.1,0.33299999999999996,2.2,3.5,0.643,1.9,3.6,2.3,3.4,5.7,1.5,1.3,0.9,12.6
582,Dedrick Basile,CSUB,35,29.8,4.7,10.7,0.44,1.9,4.8,0.389,1.3,1.9,0.691,2.1,2.4,0.7,2.5,3.2,3.0,1.6,0.1,12.6
583,Donte Clark,UMass,33,28.7,4.0,9.8,0.406,1.2,4.0,0.301,3.5,4.5,0.76,2.5,2.8,0.6,3.2,3.8,2.9,0.9,0.4,12.6
584,Isaac Haas,PU,35,19.5,4.5,7.7,0.5870000000000001,0.0,0.0,0.0,3.5,4.9,0.711,2.2,2.1,1.8,3.2,5.0,0.6,0.3,0.7,12.6
585,Jared Terrell,URI,35,30.7,4.1,9.7,0.419,1.3,3.8,0.34600000000000003,3.2,4.2,0.75,1.5,2.6,1.0,1.9,2.9,2.0,1.0,0.2,12.6
586,Marcus Barham,FAMU,30,30.9,4.2,10.8,0.385,2.3,6.0,0.37799999999999995,2.0,3.0,0.667,1.9,2.3,0.8,2.9,3.6,2.0,1.1,0.5,12.6
587,Daniel Dingle,TEM,32,35.6,4.0,10.0,0.402,1.8,4.6,0.385,2.8,3.8,0.715,2.5,2.2,1.2,3.3,4.5,3.5,1.0,0.6,12.6
588,Jovan Mooring,UNLV,32,29.8,3.6,9.7,0.374,1.8,4.9,0.37200000000000005,3.5,4.5,0.779,2.5,2.3,0.2,2.5,2.7,4.0,1.1,0.1,12.6
589,David Efianayi,GWU,32,25.5,4.2,8.3,0.509,0.7,1.7,0.415,3.5,4.8,0.721,2.4,1.5,0.5,2.0,2.5,1.9,1.0,0.2,12.6
590,Lavon Long,SC,31,32.7,4.5,8.6,0.522,0.4,1.1,0.39399999999999996,3.1,4.1,0.758,2.5,3.3,2.2,4.1,6.3,2.6,1.0,0.8,12.6
591,Ike Iroegbu,WSU,31,34.2,4.3,9.6,0.451,1.1,2.8,0.375,2.9,4.2,0.679,2.1,2.0,0.8,3.3,4.2,3.6,0.7,0.1,12.6
592,Vince Edwards,PU,35,28.6,4.6,9.4,0.486,1.3,3.2,0.423,2.1,2.5,0.83,1.7,1.8,1.9,3.1,4.9,3.2,0.5,0.5,12.6
593,Malcolm Drumwright,JSU,35,33.1,4.4,10.6,0.41700000000000004,1.8,5.0,0.358,1.9,2.4,0.7979999999999999,2.5,2.7,0.3,2.1,2.4,3.9,0.6,0.2,12.6
594,Grant Williams,UT,32,25.4,4.1,8.2,0.504,0.4,1.0,0.375,3.9,5.9,0.667,1.9,3.3,2.9,3.0,5.9,1.1,0.8,1.9,12.6
595,Hayden Graham,AF,32,29.4,4.7,9.9,0.473,1.3,3.4,0.373,1.9,2.8,0.6779999999999999,1.5,2.7,1.3,4.5,5.8,2.0,0.7,0.6,12.6
596,Junior Etou,TU,32,29.2,3.8,7.8,0.49,1.4,3.2,0.42700000000000005,3.5,4.6,0.767,2.5,2.4,1.7,5.0,6.7,1.2,0.5,0.1,12.6
597,"Darrell Brown, Jr.",BU,32,30.6,3.8,10.0,0.38299999999999995,1.4,3.9,0.371,3.4,4.4,0.7859999999999999,2.9,2.1,0.2,2.0,2.2,2.7,0.7,0.1,12.6
598,Thomas Bryant,IU,34,28.1,4.4,8.4,0.519,0.7,1.8,0.38299999999999995,3.2,4.4,0.73,2.3,3.1,2.2,4.4,6.6,1.5,0.8,1.5,12.6
599,Noah Dickerson,UW,31,27.2,4.7,8.6,0.547,0.0,0.3,0.111,3.1,4.6,0.6759999999999999,1.5,3.2,2.7,5.5,8.2,0.8,0.5,0.5,12.5
600,Jordan Dartis,OU,31,34.9,3.8,8.6,0.442,2.8,6.3,0.441,2.2,2.5,0.882,1.0,1.7,0.1,3.5,3.6,1.8,1.3,0.2,12.5
