#,Player,Team,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG
1043,David Collins,USF,27,24.7,3.1,6.3,0.49700000000000005,0.7,1.8,0.41700000000000004,3.0,4.2,0.7170000000000001,2.6,3.0,0.5,2.0,2.4,2.4,1.0,0.1,10.0
1044,Jorge Pacheco-Ortiz,LIB,37,30.6,3.1,7.2,0.423,1.2,3.0,0.396,2.6,2.9,0.899,1.5,1.4,0.3,2.1,2.4,2.5,0.9,0.1,9.9
1045,Nik Popovic,BC,35,26.0,3.9,7.8,0.507,0.1,0.7,0.2,1.9,2.7,0.713,1.9,2.6,2.6,3.6,6.2,1.3,0.4,0.8,9.9
1046,Che Bob,CSU,32,25.2,3.3,7.6,0.43,0.6,1.9,0.29,2.8,4.2,0.677,2.4,2.9,1.8,4.2,5.9,1.8,1.0,1.2,9.9
1047,T.J. Starks,TAMU,32,21.2,3.7,9.5,0.38799999999999996,1.1,3.4,0.324,1.5,2.3,0.635,2.7,1.7,0.2,1.7,2.0,2.2,0.4,0.1,9.9
1048,Hasan Abdullah,USNA,30,29.1,3.5,8.8,0.402,1.6,4.6,0.355,1.2,2.0,0.627,2.9,2.7,0.3,2.8,3.0,3.4,2.2,0.0,9.9
1049,Wajid Aminu,UNF,28,25.5,3.4,8.0,0.43,0.1,1.0,0.07400000000000001,3.0,4.2,0.706,1.6,2.7,2.1,4.6,6.6,1.8,0.8,1.0,9.9
1050,Jahvaughn Powell,NSU,32,27.9,3.5,8.5,0.413,2.2,5.8,0.374,0.7,0.9,0.767,1.9,2.8,0.3,2.5,2.8,2.7,2.3,0.0,9.9
1051,Muusa Dama,EIU,31,24.5,4.0,7.3,0.546,0.0,0.1,0.33299999999999996,1.9,2.6,0.7070000000000001,1.9,3.2,2.1,4.2,6.3,1.2,0.5,1.2,9.9
1052,Jordan Cornish,TU,31,30.2,3.3,8.9,0.375,1.3,4.0,0.32799999999999996,1.9,2.8,0.698,2.4,1.5,0.4,2.8,3.2,3.3,0.4,0.3,9.9
1053,Kaelon Harris,CIT,29,22.8,3.0,7.3,0.41200000000000003,1.0,3.1,0.337,2.9,4.1,0.703,1.7,2.3,1.8,3.4,5.2,1.8,1.0,0.4,9.9
1054,Jontay Porter,MU,33,24.5,3.2,7.2,0.43700000000000006,1.2,3.3,0.364,2.4,3.2,0.75,1.9,2.9,1.5,5.3,6.8,2.2,0.8,1.7,9.9
1055,Patrick Steeves,GW,33,28.6,4.3,8.2,0.522,0.1,0.4,0.308,1.2,1.6,0.731,2.1,1.7,1.8,3.5,5.3,2.0,0.6,0.4,9.9
1056,Ethan Thompson,OSU,32,32.2,3.0,7.9,0.38299999999999995,1.1,3.3,0.33299999999999996,2.7,3.7,0.731,2.0,2.7,1.2,2.8,4.1,3.5,0.7,0.4,9.9
1057,Jaylen Hands,UCLA,31,25.2,3.3,8.1,0.405,1.4,3.7,0.374,1.9,2.6,0.738,1.8,1.6,0.6,3.4,4.0,2.6,1.0,0.2,9.9
1058,Troy Simons,UNM,29,23.3,3.3,8.3,0.397,1.8,5.0,0.363,1.4,1.8,0.7879999999999999,1.1,2.3,1.1,1.9,3.1,1.4,1.8,0.2,9.9
1059,Nuni Omot,BU,34,23.7,3.2,6.6,0.489,1.5,3.5,0.433,1.9,2.2,0.855,1.5,1.5,0.9,2.7,3.6,1.7,0.5,0.3,9.9
1060,Aaron Cook,SIU,33,30.0,3.3,7.5,0.439,1.2,3.0,0.384,2.2,3.1,0.696,2.2,1.8,0.2,2.1,2.3,2.7,1.4,0.3,9.8
1061,Austin Butler,HC,30,24.6,3.5,8.4,0.42200000000000004,1.3,4.0,0.32799999999999996,1.5,2.1,0.698,0.9,2.3,1.0,2.7,3.7,1.1,0.8,0.1,9.8
1062,Brendan Barry,DART,27,35.0,3.2,7.6,0.426,2.0,4.4,0.442,1.4,1.6,0.8640000000000001,1.5,1.8,0.3,2.3,2.6,3.9,0.7,0.1,9.8
1063,Justin Gorham,TU,32,23.0,3.7,6.9,0.5379999999999999,0.1,0.4,0.214,2.3,3.2,0.7090000000000001,1.5,2.5,2.3,4.4,6.7,0.8,0.3,0.2,9.8
1064,Klint Carlson,UNI,32,32.6,3.8,8.9,0.42100000000000004,1.1,3.3,0.318,1.2,1.8,0.69,1.8,2.3,1.2,5.0,6.2,1.6,0.7,0.3,9.8
1065,George Kiernan,USNA,30,20.0,3.1,7.7,0.40299999999999997,1.6,4.6,0.33799999999999997,2.0,2.5,0.8240000000000001,1.3,2.4,1.0,3.7,4.7,0.8,0.3,0.2,9.8
1066,Alexander Larsson,UCR,28,23.8,4.0,7.5,0.529,0.0,0.0,0.0,1.9,2.9,0.634,2.4,2.9,2.0,3.8,5.7,0.7,0.3,0.6,9.8
1067,Bryce Moore,WMY,32,30.7,3.1,7.7,0.405,2.0,5.1,0.39,1.5,2.2,0.6809999999999999,0.9,2.3,0.2,2.4,2.6,1.5,1.2,0.1,9.8
1068,Luke Meyer,CMU,36,23.9,3.6,6.8,0.52,1.5,3.7,0.409,1.2,1.3,0.9129999999999999,0.9,2.4,1.5,3.3,4.8,0.7,0.3,1.2,9.8
1069,Brandon Hollins,PSU,30,25.7,3.9,7.0,0.555,0.1,0.7,0.182,1.8,2.7,0.679,1.2,2.9,2.6,5.1,7.7,0.7,1.0,0.2,9.8
1070,Ray Salnave,MU,30,22.0,2.7,6.7,0.41,0.7,2.1,0.32299999999999995,3.6,4.8,0.752,2.4,2.9,0.6,2.9,3.5,1.6,1.3,0.1,9.8
1071,Issac Vann,VCU,25,25.9,3.8,8.8,0.425,0.9,3.4,0.256,1.4,1.9,0.708,1.5,2.2,0.9,3.0,3.8,1.3,1.0,0.4,9.8
1072,Jacob Rigoni,QU,33,26.0,3.2,7.1,0.45899999999999996,2.3,5.0,0.455,1.0,1.3,0.7859999999999999,1.3,1.7,0.7,3.2,3.8,1.1,0.6,0.3,9.8
1073,Demario Beck,CCU,32,23.8,3.9,7.2,0.539,0.6,2.1,0.27899999999999997,1.4,2.4,0.5920000000000001,1.7,3.1,2.5,4.7,7.2,0.7,0.5,0.7,9.8
1074,Michael Finke,U of I,28,25.0,3.8,7.8,0.491,1.0,3.4,0.309,1.1,1.8,0.612,0.8,2.0,1.9,2.8,4.6,1.1,0.3,0.3,9.8
1075,Dazon Ingram,UA,35,28.8,2.9,6.7,0.426,0.5,1.9,0.284,3.5,5.1,0.6890000000000001,2.3,2.7,0.9,4.8,5.7,2.6,0.9,0.3,9.7
1076,Trayvon Reed,TSU,30,27.8,3.7,5.5,0.6829999999999999,0.0,0.3,0.111,2.2,3.4,0.657,1.2,3.1,2.5,6.2,8.7,0.4,0.4,3.0,9.7
1077,Ryan Edwards,PSU,33,17.7,3.9,8.2,0.47600000000000003,0.3,1.0,0.324,1.6,2.4,0.684,1.5,3.3,1.8,2.2,4.0,0.5,0.3,1.7,9.7
1078,Keljin Blevins,MSU,32,24.5,3.4,8.0,0.424,0.3,1.2,0.237,2.7,3.9,0.6829999999999999,2.1,2.2,2.1,3.8,5.8,0.9,0.6,0.4,9.7
1079,Andrew Fleming,UM,32,26.8,3.7,9.0,0.41200000000000003,0.2,1.0,0.182,2.1,3.0,0.691,2.6,3.3,1.9,3.4,5.3,1.3,0.5,0.8,9.7
1080,Louis Adams,UW,31,19.2,2.9,6.1,0.479,0.7,1.7,0.426,3.2,4.5,0.705,1.9,2.9,0.6,2.0,2.6,1.5,0.6,0.3,9.7
1081,Kevin Vannatta,UNCA,34,35.1,3.2,7.4,0.43799999999999994,0.9,2.7,0.344,2.3,2.9,0.7879999999999999,1.7,1.8,0.9,4.3,5.3,3.1,0.7,0.1,9.7
1082,Casey Benson,GCU,34,29.2,2.9,7.6,0.376,1.2,3.4,0.342,2.8,3.7,0.762,1.9,2.0,0.8,3.4,4.2,4.5,0.7,0.1,9.7
1083,Zach Hunsaker,BU,27,31.0,3.2,8.5,0.38,1.7,4.9,0.348,1.6,1.7,0.9329999999999999,2.0,2.9,0.4,3.0,3.3,1.7,1.0,0.1,9.7
1084,Namon Wright,CU,30,22.9,3.4,7.9,0.435,1.0,2.9,0.33299999999999996,1.9,2.5,0.737,1.9,1.6,0.6,2.8,3.5,1.1,0.5,0.3,9.7
1085,Austin Nehls,CCSU,32,34.4,3.1,8.1,0.385,2.1,6.1,0.344,1.3,2.1,0.642,0.8,1.1,0.9,3.0,3.9,1.2,0.6,0.2,9.7
1086,DaQuan Jeffries,TU,25,22.0,3.6,6.6,0.542,1.0,2.4,0.39299999999999996,1.5,1.9,0.792,1.4,3.2,1.8,3.1,4.9,0.8,0.6,1.4,9.7
1087,Trey Phills,YALE,31,26.6,3.4,6.5,0.52,0.6,2.2,0.299,2.3,3.3,0.713,1.5,1.8,1.4,2.9,4.3,1.9,1.1,0.7,9.7
1088,Alex Robinson,TCU,31,32.0,3.6,8.2,0.441,0.7,2.3,0.32899999999999996,1.7,3.0,0.5760000000000001,3.3,2.3,0.4,2.5,3.0,6.1,1.2,0.3,9.7
1089,Tavarius Shine,OSU,31,25.7,3.2,8.0,0.405,1.3,4.1,0.32299999999999995,1.9,2.5,0.7659999999999999,1.1,2.3,1.3,2.2,3.5,1.7,1.0,0.7,9.7
1090,Jeremiah Jefferson,JSU,30,26.3,3.4,9.8,0.34600000000000003,2.1,6.1,0.342,0.8,1.0,0.7929999999999999,0.8,1.5,0.4,1.3,1.7,1.2,0.4,0.1,9.7
1091,Steven Santa Ana,ELON,32,28.3,3.4,7.8,0.43,1.7,4.6,0.361,1.2,1.9,0.645,1.8,2.1,0.8,3.7,4.4,1.9,0.8,0.2,9.7
1092,Darrian Ringo,MU,34,30.8,3.4,7.4,0.456,0.9,2.7,0.312,2.1,2.9,0.7240000000000001,3.2,2.7,0.7,2.8,3.5,6.9,2.7,0.1,9.6
1093,Aaren Edmead,NC A&T,31,25.1,3.0,8.0,0.369,1.2,3.8,0.325,2.5,3.0,0.828,2.1,2.1,0.4,1.6,2.0,2.9,0.7,0.0,9.6
1094,Oscar Frayer,GCU,33,26.5,3.7,7.6,0.48200000000000004,1.2,3.4,0.366,1.1,1.9,0.547,1.5,2.4,1.7,3.5,5.2,1.2,1.2,0.7,9.6
1095,Mark Hughes,WRST,35,31.5,3.1,7.6,0.40399999999999997,1.8,5.2,0.341,1.7,2.0,0.831,1.6,2.4,0.3,2.9,3.1,3.0,1.2,0.3,9.6
1096,Chris Wray,MSMU,24,32.0,4.2,6.8,0.622,0.0,0.0,0.0,1.1,3.5,0.321,1.9,2.5,3.0,5.2,8.2,3.7,2.0,2.1,9.6
1097,Remy Martin,ASU,32,23.8,3.3,7.4,0.45299999999999996,0.7,1.9,0.371,2.2,2.9,0.755,1.3,1.5,0.7,2.3,3.0,2.9,1.1,0.1,9.6
1098,Jeff Dowtin,URI,34,32.9,3.6,8.0,0.446,0.7,1.8,0.387,1.8,2.5,0.7090000000000001,1.3,1.6,0.7,2.4,3.1,5.6,0.9,0.5,9.6
1099,Makuach Maluach,UNM,34,19.7,3.4,6.2,0.555,0.9,1.9,0.46,1.9,2.3,0.81,1.3,2.4,1.1,1.4,2.5,1.0,0.6,0.2,9.6
1100,Iba Camara,UNH,31,26.1,3.5,7.4,0.478,0.0,0.0,0.0,2.5,3.5,0.722,1.9,2.9,2.5,8.2,10.7,0.9,0.5,0.5,9.6
1101,K.J. Robinson,UNO,28,29.1,3.6,9.4,0.382,1.5,4.1,0.36,1.0,1.2,0.8240000000000001,2.4,1.4,0.2,2.0,2.2,2.6,0.8,0.1,9.6
1102,Ivan Canete,SFA,33,23.7,3.2,7.1,0.444,1.5,3.6,0.415,1.8,2.3,0.779,1.9,3.2,0.7,2.2,2.9,2.9,1.6,0.2,9.6
1103,Anthony Johnson,UNC,38,19.2,3.2,8.2,0.386,1.6,4.8,0.331,1.7,2.1,0.812,1.1,1.8,0.9,2.3,3.2,0.6,0.4,0.1,9.6
1104,Kyle Mallers,BSU,32,27.8,3.1,6.7,0.456,1.1,3.2,0.337,2.4,2.8,0.856,1.3,2.5,2.0,2.9,4.9,1.3,0.6,0.4,9.6
1105,Kyle Williams,NSU,32,27.2,3.2,7.6,0.41700000000000004,2.0,5.1,0.39899999999999997,1.2,1.8,0.69,1.6,1.7,0.7,2.8,3.6,1.4,0.7,0.2,9.6
1106,Chris Lykes,UM,32,21.6,3.1,7.8,0.402,1.5,4.3,0.345,1.8,2.6,0.72,1.8,2.2,0.1,1.1,1.2,2.3,0.8,0.0,9.6
1107,Perrion Callandret,U of I,27,26.7,3.4,7.7,0.44,1.4,3.4,0.40700000000000003,1.4,2.1,0.667,2.3,1.6,0.4,2.9,3.4,3.0,0.9,0.3,9.6
1108,Lamar Peters,MSU,34,27.7,3.5,9.4,0.369,1.4,5.2,0.27699999999999997,1.2,1.9,0.6509999999999999,2.6,1.9,0.3,1.9,2.2,4.5,1.5,0.3,9.6
1109,Malik Benlevi,GSU,35,35.0,3.3,7.6,0.44,2.0,4.9,0.41200000000000003,0.9,1.3,0.705,0.7,2.2,1.5,5.0,6.5,1.7,1.5,0.9,9.6
1110,Jaycee Hillsman,SJSU,30,24.9,3.0,7.2,0.414,0.9,2.6,0.342,2.7,3.4,0.812,2.6,2.5,1.0,3.2,4.2,2.4,0.6,0.3,9.6
1111,Jamorko Pickett,GU,30,27.5,3.2,8.7,0.363,1.9,5.2,0.35700000000000004,1.4,1.8,0.745,2.4,1.9,0.6,3.2,3.7,1.8,0.4,0.6,9.6
1112,Brocke Stepteau,UH,28,28.5,3.1,6.1,0.515,1.3,2.9,0.444,2.0,2.4,0.809,1.6,2.0,0.4,1.6,2.0,2.7,0.5,0.0,9.5
1113,Markus Golder,VAL,32,22.8,3.4,6.9,0.493,1.0,2.4,0.429,1.7,2.0,0.831,1.6,2.3,0.8,3.5,4.3,1.3,0.8,0.5,9.5
1114,Derric Jean,LTU,32,26.5,3.0,7.3,0.415,1.6,3.6,0.439,1.9,2.6,0.7440000000000001,1.7,2.4,0.6,2.5,3.1,1.9,1.1,0.2,9.5
1115,Stephon Jelks,MER,34,26.1,3.4,6.5,0.523,1.3,2.9,0.444,1.4,1.8,0.774,1.3,2.5,1.8,5.5,7.2,1.6,0.7,0.4,9.5
1116,Emmett Naar,SMC,36,35.4,3.5,7.4,0.47200000000000003,0.7,1.8,0.397,1.8,2.2,0.846,2.8,1.2,0.3,2.1,2.4,7.9,0.8,0.1,9.5
1117,Bryson Robinson,UNO,27,24.9,3.0,7.6,0.395,1.9,5.1,0.36200000000000004,1.7,2.0,0.818,1.6,1.5,0.5,1.7,2.2,2.8,0.8,0.0,9.5
1118,Stefan Kenic,CSU,35,23.3,3.0,7.2,0.419,1.4,3.8,0.371,2.1,2.6,0.7909999999999999,1.8,2.3,0.7,2.5,3.3,0.6,0.5,0.3,9.5
1119,Aaron Epps,LSU,32,23.9,3.6,6.9,0.523,1.1,3.2,0.34,1.2,1.6,0.765,0.8,2.5,1.9,3.7,5.5,0.4,0.4,0.9,9.5
1120,Lexus Williams,BSU,32,26.1,3.1,7.2,0.431,1.5,3.7,0.40299999999999997,1.8,2.0,0.875,1.7,2.2,0.3,1.9,2.3,2.3,0.9,0.1,9.5
1121,Chris McNeal,UNM,34,24.4,3.0,8.1,0.37200000000000005,1.6,5.2,0.315,1.9,2.4,0.759,1.9,1.6,0.2,1.6,1.8,2.7,0.8,0.0,9.5
1122,Nate Sherwood,U of I,31,29.2,3.6,6.8,0.529,0.5,0.9,0.483,1.9,2.3,0.8290000000000001,1.5,2.5,1.8,2.8,4.7,1.7,0.5,0.4,9.5
1123,Braxton Beverly,NCST,31,32.4,3.1,8.0,0.391,1.9,5.0,0.385,1.3,1.6,0.816,1.2,2.7,0.6,1.8,2.4,3.9,1.0,0.0,9.5
1124,Jalen Sanders,UNC,38,28.7,3.6,6.2,0.5820000000000001,0.3,1.1,0.256,1.9,2.6,0.753,1.2,2.7,1.4,4.3,5.8,1.2,0.8,1.4,9.5
1125,A.J. Jacobson,NDSU,32,25.8,3.0,6.3,0.48,1.7,3.8,0.447,1.7,1.9,0.9,0.8,1.9,0.3,3.8,4.1,1.6,0.4,0.3,9.5
1126,Joe Hugley,CCSU,30,18.9,3.1,6.8,0.451,1.5,3.7,0.39299999999999996,1.9,2.4,0.767,1.6,2.8,1.0,2.9,3.9,0.4,0.3,0.5,9.5
1127,Isiah Deas,LU,28,24.5,3.2,8.9,0.363,1.2,4.2,0.29100000000000004,1.8,2.6,0.6990000000000001,1.7,1.8,0.7,3.8,4.4,1.4,1.0,0.3,9.5
1128,Anton Beard,U of A,35,30.0,3.1,8.2,0.385,1.1,3.3,0.32799999999999996,2.1,2.8,0.737,1.3,2.5,0.6,2.0,2.6,3.0,0.9,0.1,9.5
1129,Sean Rhea,TAMU-CC,27,26.4,3.5,7.0,0.5,0.1,0.3,0.375,2.4,4.1,0.5710000000000001,2.2,3.4,1.8,3.7,5.6,0.5,0.8,0.8,9.4
1130,A.J. Harris,NMSU,33,27.7,3.7,9.1,0.40299999999999997,1.1,3.8,0.29100000000000004,1.0,1.8,0.552,1.6,2.1,0.4,1.5,1.9,2.9,0.9,0.3,9.4
1131,Austin Williams,DREX,31,29.6,4.2,7.0,0.597,0.0,0.0,0.0,1.1,2.4,0.45899999999999996,2.0,3.3,3.1,5.4,8.5,0.7,0.4,3.0,9.4
1132,Trevor Lyons,AF,31,32.6,3.1,7.8,0.39299999999999996,1.1,2.9,0.371,2.2,3.0,0.7340000000000001,2.1,2.2,0.6,4.1,4.7,3.3,1.4,0.1,9.4
1133,Lamont West,WVU,36,22.6,3.1,7.6,0.41100000000000003,1.5,4.5,0.337,1.6,2.1,0.763,1.0,2.0,1.4,2.5,3.8,0.6,0.4,0.2,9.4
1134,Brett Prahl,UWM,33,29.7,3.9,6.3,0.622,0.1,0.5,0.25,1.4,2.0,0.708,1.9,2.0,1.8,3.2,5.0,1.3,0.5,1.4,9.4
1135,Marcus Harris,SHSU,34,25.0,2.7,7.4,0.369,1.1,3.7,0.304,2.8,3.6,0.779,1.1,2.3,0.4,2.3,2.7,1.0,0.9,0.1,9.4
1136,Isiah Osborne,UTEP,29,26.9,3.2,8.4,0.377,1.4,4.3,0.32799999999999996,1.6,2.6,0.627,0.9,1.3,0.5,3.1,3.7,1.0,0.7,0.1,9.4
1137,Dupree McBrayer,U of M,27,28.6,3.0,8.5,0.35700000000000004,1.3,3.9,0.34299999999999997,2.0,2.9,0.679,1.2,1.8,0.1,1.9,2.1,2.4,1.0,0.3,9.4
1138,Paul White,UO,33,23.4,3.1,6.6,0.47200000000000003,0.9,2.7,0.35200000000000004,2.2,2.6,0.8370000000000001,0.9,3.4,1.4,2.1,3.5,1.5,0.6,0.5,9.4
1139,Martins Igbanu,TU,31,22.5,3.2,6.0,0.529,0.1,0.2,0.28600000000000003,2.9,4.0,0.72,1.5,1.7,1.8,3.3,5.1,0.5,0.3,0.2,9.4
1140,Devontavius Payne,ETSU,33,23.5,3.2,7.9,0.408,2.1,5.4,0.391,0.7,0.9,0.8,0.9,1.9,0.5,2.7,3.2,1.1,0.9,0.5,9.3
1141,DelFincko Bogan,UTM,31,27.3,3.5,7.3,0.485,1.3,3.3,0.402,0.9,1.1,0.8,2.0,2.3,0.4,2.4,2.7,3.0,1.9,0.1,9.3
1142,Hasahn French,SLU,32,30.2,4.0,7.5,0.535,0.0,0.0,0.0,1.2,3.4,0.364,2.0,3.3,2.9,4.2,7.1,1.5,0.8,1.8,9.3
1143,Jahmel Taylor,CSUF,32,27.6,3.0,7.2,0.418,2.2,5.3,0.426,1.0,1.4,0.727,1.0,2.2,0.4,3.1,3.5,2.4,0.8,0.1,9.3
1144,Jordan Cohen,LU,29,25.4,3.4,7.1,0.483,0.8,2.3,0.32799999999999996,1.7,1.8,0.9059999999999999,1.3,1.9,1.0,2.6,3.6,2.4,0.9,0.3,9.3
1145,Tai Odiase,UIC,36,25.2,3.6,6.4,0.568,0.0,0.0,0.0,2.1,3.2,0.6409999999999999,1.0,2.0,2.3,3.3,5.6,0.2,0.7,3.1,9.3
1146,Alex King,USMA,30,19.5,3.3,7.4,0.44299999999999995,1.4,3.1,0.457,1.4,2.0,0.695,1.7,2.5,0.7,2.8,3.5,0.8,0.6,0.6,9.3
1147,Anthony Gatson,GSU,30,25.8,3.4,8.6,0.39399999999999996,0.8,3.0,0.267,1.7,2.4,0.718,1.7,2.7,0.9,2.0,2.9,1.4,1.5,0.2,9.3
1148,Walter Whyte,BU,27,24.6,3.3,6.8,0.48100000000000004,0.6,1.7,0.37,2.1,3.2,0.674,1.7,1.7,1.4,3.6,5.0,1.1,0.9,0.5,9.3
1149,Paul Atkinson,YALE,31,24.2,3.5,5.1,0.6920000000000001,0.0,0.0,0.0,2.2,3.3,0.667,1.0,2.5,1.7,2.9,4.6,1.0,0.7,0.5,9.3
1150,Adam Pickett,WIN,31,20.9,3.4,6.2,0.547,0.7,1.9,0.38299999999999995,1.8,2.5,0.7140000000000001,2.2,2.4,0.5,2.5,3.0,1.8,0.9,0.4,9.3
1151,Armoni Brooks,U of H,35,20.1,3.1,7.4,0.425,2.4,5.7,0.419,0.6,0.8,0.815,0.4,1.3,0.8,2.8,3.7,0.5,0.7,0.3,9.3
1152,Brandon Johnson,WMY,29,27.1,3.7,7.6,0.484,0.2,0.9,0.28,1.7,2.7,0.649,1.1,2.6,2.1,3.7,5.8,0.7,0.4,0.6,9.3
1153,Silas Melson,GU,37,30.7,3.2,7.8,0.408,1.6,4.4,0.37200000000000005,1.2,1.5,0.836,1.0,2.4,0.4,2.6,3.1,2.2,1.1,0.1,9.3
1154,Tyler Wideman,BU,34,20.5,3.6,5.3,0.672,0.0,0.1,0.0,2.1,2.6,0.82,1.3,2.8,2.3,2.9,5.1,0.5,0.5,0.4,9.3
1155,Jonah Mathews,USC,34,27.1,3.4,7.4,0.45799999999999996,1.7,4.0,0.423,0.8,1.3,0.6,0.8,1.7,0.6,2.0,2.6,0.9,0.6,0.1,9.3
1156,Quade Green,UK,34,25.6,3.4,7.6,0.451,1.2,3.2,0.376,1.2,1.5,0.8079999999999999,1.6,1.6,0.4,1.4,1.8,2.7,0.3,0.0,9.3
1157,Kinnon LaRose,SHU,31,27.8,3.4,7.9,0.424,1.9,5.5,0.34700000000000003,0.6,0.9,0.741,1.0,2.2,1.2,2.6,3.8,0.8,0.4,0.3,9.3
1158,Jonathan Williams,VCU,32,29.2,2.8,7.1,0.39799999999999996,0.6,1.8,0.316,3.1,3.9,0.784,2.2,1.3,0.3,2.2,2.5,5.7,1.3,0.1,9.2
1159,Wyatt Lohaus,UNI,24,23.8,3.0,7.2,0.42200000000000004,1.8,4.0,0.45299999999999996,1.4,1.8,0.75,1.0,1.8,0.1,2.5,2.6,1.4,0.3,0.0,9.2
1160,Duncan Robinson,UM,41,25.8,3.0,6.8,0.44,1.9,5.0,0.384,1.4,1.6,0.8909999999999999,0.6,2.4,0.5,2.0,2.4,1.1,0.7,0.4,9.2
1161,Zjori Bosha,LU,33,31.4,3.2,7.4,0.424,1.2,3.7,0.331,1.7,3.0,0.5760000000000001,1.2,2.6,1.7,3.4,5.2,1.2,1.7,0.4,9.2
1162,Khalil Richard,SC,29,23.2,3.4,7.8,0.436,1.1,2.5,0.43799999999999994,1.4,1.7,0.8,1.7,1.7,0.5,1.7,2.2,1.4,0.4,0.0,9.2
1163,Desmond Ringer,MER,34,25.5,3.5,5.9,0.593,0.1,0.1,0.4,2.2,2.7,0.8170000000000001,1.7,2.6,2.1,3.5,5.6,0.5,0.3,0.4,9.2
1164,Joshua Filmore,SELU,30,30.9,3.1,8.0,0.386,2.4,6.4,0.375,0.6,1.1,0.5760000000000001,1.0,1.0,0.3,1.9,2.2,2.1,0.8,0.0,9.2
1165,Denzel Keyes,NC A&T,35,22.5,3.6,7.1,0.506,0.5,1.9,0.27699999999999997,1.6,2.5,0.618,0.9,2.2,2.1,3.4,5.5,0.7,0.6,0.4,9.2
1166,Ryan Swan-Ford,AF,31,21.2,3.3,6.9,0.47700000000000004,0.7,1.5,0.43799999999999994,2.0,2.6,0.7440000000000001,1.1,2.3,1.7,2.8,4.5,1.4,0.6,0.5,9.2
1167,Willie Rodriguez,BU,31,27.5,3.7,8.0,0.466,0.6,2.2,0.275,1.2,2.4,0.493,1.6,2.0,1.5,3.4,4.9,1.2,0.6,0.8,9.2
1168,Markel Crawford,UM,32,30.9,3.0,7.8,0.391,0.9,3.3,0.28,2.2,2.9,0.763,1.1,2.0,0.6,3.4,4.0,2.1,1.2,0.2,9.2
1169,Cameron Hunter,NDSU,32,27.6,2.8,6.3,0.441,1.3,3.1,0.418,2.4,3.1,0.768,2.0,2.3,0.1,2.9,3.0,2.4,0.9,0.0,9.2
1170,"Xavier McDaniel, Jr.",UTRGV,32,19.6,3.2,8.3,0.38299999999999995,0.8,2.8,0.28600000000000003,2.0,2.7,0.747,1.4,2.8,1.3,3.0,4.3,0.9,0.6,0.8,9.2
1171,Nate Kennell,BU,33,25.8,3.0,7.9,0.37799999999999995,2.1,5.5,0.38299999999999995,1.1,1.5,0.7709999999999999,1.5,2.5,0.4,2.4,2.7,1.8,0.7,0.2,9.2
1172,Logan McLane,MU,34,23.2,3.9,7.4,0.528,0.4,1.4,0.261,1.1,2.2,0.5,1.6,1.9,1.5,3.8,5.4,0.7,0.9,0.8,9.2
1173,Tim Bond,EMU,35,31.0,3.5,7.7,0.46299999999999997,0.9,2.5,0.349,1.3,1.9,0.677,1.8,2.1,0.8,4.1,4.9,3.5,2.4,1.1,9.2
1174,Joshua Phillips,UTC,25,24.5,3.7,6.8,0.547,0.0,0.0,0.0,1.8,3.1,0.564,1.6,2.6,2.2,4.0,6.2,0.5,0.3,0.4,9.2
1175,Zach Lewis,IC,31,28.0,3.1,7.8,0.402,1.5,4.5,0.341,1.4,1.9,0.746,1.4,2.1,0.1,2.8,2.9,3.1,1.5,0.3,9.2
1176,Austin Luke,BEL,33,32.8,3.1,7.2,0.435,2.2,5.3,0.414,0.8,0.9,0.8059999999999999,3.2,1.6,0.2,2.7,2.9,7.5,1.0,0.1,9.2
1177,De'Andre Hunter,UVA,33,19.9,3.2,6.5,0.488,0.6,1.7,0.382,2.2,3.0,0.755,0.9,1.8,1.2,2.4,3.5,1.1,0.6,0.4,9.2
1178,Keonta Vernon,GCU,34,23.0,3.7,7.1,0.517,0.0,0.1,0.0,1.8,3.3,0.5589999999999999,1.2,3.4,2.3,4.4,6.7,1.4,0.8,1.1,9.2
1179,Roschon Prince,UDM,31,22.3,3.4,6.1,0.5529999999999999,0.0,0.2,0.0,2.5,3.4,0.731,1.3,2.5,2.3,2.9,5.2,1.2,0.6,0.4,9.2
1180,Jalen Crutcher,DAY,31,31.2,3.2,7.8,0.41200000000000003,1.7,5.0,0.33799999999999997,1.0,1.5,0.6809999999999999,2.1,2.3,0.3,2.8,3.1,4.4,1.0,0.1,9.2
1181,Nico Carvacho,CSU,32,28.7,3.3,6.6,0.507,0.2,0.5,0.375,2.3,3.8,0.608,2.0,3.3,3.9,6.4,10.3,2.2,0.7,0.7,9.2
1182,Jordan Bowden,UT,35,27.9,2.8,7.1,0.39399999999999996,1.5,3.7,0.395,2.1,2.8,0.737,1.1,2.5,0.9,2.7,3.6,1.9,1.1,0.3,9.1
1183,Prince Oduro,SC,31,25.6,3.9,8.1,0.484,0.0,0.0,0.0,1.3,4.0,0.33299999999999996,2.1,3.2,1.5,3.5,5.1,0.7,0.2,0.7,9.1
1184,Evan Gilyard,UTEP,31,20.2,2.8,7.5,0.381,0.8,2.9,0.292,2.6,3.1,0.8440000000000001,2.2,2.3,0.3,1.6,1.9,1.6,0.8,0.0,9.1
