#,Player,Team,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG
476,Rodney Williams,U of M,38,32.0,4.9,8.6,0.564,0.4,1.4,0.309,2.1,3.4,0.595,1.6,2.7,1.6,3.9,5.6,1.7,1.3,1.4,12.2
477,Gabe Knutson,LU,34,25.4,4.3,8.3,0.512,0.2,0.5,0.43799999999999994,3.5,4.4,0.804,1.4,2.4,2.3,3.3,5.6,1.1,0.7,0.5,12.2
478,Jesse Perry,U of A,35,30.4,4.2,8.7,0.484,0.3,1.2,0.268,3.5,5.0,0.703,1.5,2.2,2.6,4.9,7.5,1.3,0.4,0.6,12.2
479,Will Weathers,TU,27,33.8,4.1,10.9,0.374,1.1,3.5,0.316,3.0,3.7,0.792,3.1,1.7,0.8,2.0,2.8,5.5,1.2,0.0,12.2
480,Chase Grabau,ISU,29,34.0,4.0,7.9,0.504,1.0,2.8,0.366,3.2,4.2,0.76,2.0,2.9,1.8,3.4,5.2,3.2,1.8,0.4,12.2
481,Anthony Marshall,UNLV,34,32.1,4.1,9.3,0.43799999999999994,0.6,2.3,0.256,3.4,4.8,0.718,3.0,2.4,1.1,3.9,5.1,4.4,1.6,0.6,12.2
482,Yancy Gates,UC,31,32.0,5.0,10.6,0.474,0.1,0.2,0.4,2.1,3.4,0.604,1.1,2.5,3.2,5.8,8.9,0.7,0.7,0.9,12.2
483,Caleb Patterson,MSU,27,23.2,4.6,9.5,0.479,0.8,2.3,0.355,2.3,2.8,0.813,1.1,1.4,0.8,1.9,2.7,0.5,0.4,0.4,12.2
484,Garrett Sim,UO,34,31.3,4.1,8.5,0.486,2.1,4.6,0.465,1.8,2.1,0.871,1.8,1.3,0.4,2.1,2.5,2.7,1.0,0.2,12.2
485,Chris Allen,ISU,34,29.2,3.9,10.3,0.376,2.2,6.1,0.369,2.2,2.6,0.8220000000000001,2.1,2.3,0.4,1.9,2.3,2.3,0.6,0.1,12.2
486,Trey McCorkle,IPFW,29,25.6,5.2,8.9,0.589,0.0,0.0,0.0,1.7,2.4,0.71,1.4,2.4,1.7,3.4,5.1,1.0,0.3,0.6,12.2
487,Kenny Gabriel,AU,31,31.5,4.7,10.6,0.444,1.4,4.3,0.32299999999999995,1.4,2.1,0.6459999999999999,2.1,2.8,1.8,5.5,7.3,1.0,1.1,2.3,12.2
488,Tyler Bernardini,PENN,31,29.4,4.0,9.3,0.429,1.9,4.6,0.413,2.3,3.1,0.758,1.1,2.4,0.9,3.6,4.5,1.3,1.2,0.3,12.2
489,Ricky Taylor,UTC,32,26.7,3.9,9.6,0.408,1.4,3.8,0.38299999999999995,2.9,3.7,0.782,2.0,1.8,0.9,2.8,3.8,1.8,0.8,0.2,12.2
490,Toure' Murry,WSU,33,29.3,4.2,10.1,0.42200000000000004,0.5,1.7,0.28600000000000003,3.2,4.0,0.789,2.2,1.6,1.4,3.3,4.7,3.3,1.3,0.3,12.2
491,Ahmad Starks,OSU,35,31.1,4.4,11.1,0.396,2.3,6.1,0.371,1.1,1.2,0.884,1.4,2.1,0.2,2.1,2.3,2.7,1.7,0.0,12.1
492,Reggie Willhite,YALE,29,31.9,4.7,9.8,0.475,0.6,2.1,0.27399999999999997,2.2,3.3,0.67,2.9,2.5,1.6,4.5,6.1,3.9,2.2,0.7,12.1
493,Omar Wattad,UTC,30,27.7,3.9,11.2,0.34700000000000003,2.7,7.5,0.35700000000000004,1.7,2.1,0.7809999999999999,2.0,2.0,0.7,3.1,3.8,1.7,0.9,0.1,12.1
494,Demetrius Conger,STBN,32,33.5,4.0,7.9,0.502,0.9,2.4,0.359,3.3,4.1,0.8029999999999999,2.2,2.1,2.8,3.4,6.2,2.3,0.8,0.3,12.1
495,Malcoln Kirkland,ASU,34,31.1,4.8,8.5,0.5589999999999999,0.0,0.0,0.0,2.6,3.8,0.688,2.2,2.9,2.5,3.7,6.2,0.6,0.5,0.9,12.1
496,Dewayne Jackson,MSU,28,26.6,4.4,10.6,0.41200000000000003,1.8,6.0,0.293,1.6,2.1,0.78,1.8,3.2,1.0,2.0,3.0,1.4,1.7,0.5,12.1
497,Zach Filzen,UB,31,31.0,4.1,9.9,0.41,3.1,7.8,0.39899999999999997,0.8,1.1,0.765,1.2,1.0,0.3,2.4,2.7,1.2,0.5,0.0,12.1
498,Andrew Fitzgerald,OU,31,28.0,5.1,10.9,0.469,0.0,0.0,0.0,1.8,2.5,0.731,1.3,3.0,2.4,2.6,5.0,0.6,0.6,0.5,12.1
499,Stephen Madison,U of I,33,28.7,4.3,9.4,0.46,1.4,3.8,0.379,2.0,2.7,0.742,1.8,2.5,1.6,3.8,5.4,2.2,0.6,0.4,12.1
500,Warren Niles,ORU,34,33.9,4.1,9.1,0.451,1.9,5.1,0.36200000000000004,2.1,2.6,0.805,1.9,1.7,0.9,2.8,3.7,2.2,1.0,0.2,12.1
501,Antoine Young,CU,35,30.6,4.0,9.3,0.429,0.3,0.9,0.312,3.8,5.1,0.7390000000000001,1.9,1.3,0.4,1.6,2.0,4.5,0.8,0.0,12.1
502,Erving Walker,UF,37,31.3,3.6,9.2,0.39399999999999996,1.9,5.1,0.363,3.0,3.6,0.815,2.1,1.5,0.5,2.4,2.9,4.6,1.0,0.0,12.1
503,Tramaine Butler,ASU,28,27.9,4.2,11.6,0.364,1.5,4.7,0.318,2.1,3.6,0.594,2.2,3.2,1.4,2.9,4.2,1.5,1.2,0.2,12.1
504,Trent Wiedeman,C of C,30,31.3,4.6,9.6,0.48100000000000004,0.0,0.3,0.0,2.9,4.2,0.688,2.5,2.6,2.0,6.7,8.7,0.9,0.7,0.9,12.1
505,Javarris Barnett,CHAR,30,32.0,4.4,10.1,0.434,2.0,4.9,0.39899999999999997,1.4,1.9,0.732,1.5,2.2,1.5,4.1,5.6,1.3,0.5,0.2,12.1
506,Stephon Carter,CSUB,31,30.5,4.4,10.1,0.436,0.3,1.3,0.2,3.0,4.6,0.648,2.0,3.1,1.5,2.4,3.9,2.3,1.8,0.3,12.1
507,Eric Atkins,ND,32,37.9,3.8,9.7,0.39399999999999996,1.4,3.8,0.375,3.0,4.2,0.713,2.2,1.7,0.7,2.5,3.2,4.1,1.3,0.1,12.1
508,Arsalan Kazemi,RU,33,29.4,4.1,6.9,0.594,0.0,0.0,0.0,3.8,5.6,0.6809999999999999,2.0,2.6,2.6,7.7,10.3,2.1,2.1,0.9,12.1
509,Kendall Williams,UNM,34,29.8,3.7,8.4,0.444,1.1,3.2,0.355,3.4,4.4,0.78,2.2,1.8,0.8,2.5,3.3,4.2,1.4,0.1,12.1
510,Devon Lamb,LU,35,29.0,4.4,9.0,0.48700000000000004,0.5,1.5,0.308,2.8,4.2,0.6709999999999999,1.5,1.9,3.2,4.7,7.9,1.7,1.7,0.3,12.1
511,T.J. Robinson,LBSU,34,32.1,4.5,8.6,0.524,0.0,0.0,0.0,2.9,4.1,0.7090000000000001,2.1,2.1,3.4,6.8,10.2,0.8,0.6,0.1,12.0
512,Damion Lee,DREX,36,28.9,3.9,8.7,0.45399999999999996,1.8,4.7,0.375,2.4,3.1,0.773,1.7,2.2,1.0,3.4,4.4,1.7,0.8,0.3,12.0
513,Tyler Murray,WC,31,30.8,3.9,8.5,0.455,2.4,4.9,0.49,1.9,2.4,0.795,1.4,1.6,0.7,2.9,3.5,2.1,1.2,0.2,12.0
514,Anthony Drmic,BSU,29,30.6,3.8,10.0,0.381,2.0,6.2,0.317,2.4,3.2,0.7340000000000001,1.3,2.4,1.0,3.9,5.0,2.1,1.1,0.2,12.0
515,Paco Cruz,UW,33,32.3,4.4,9.8,0.452,1.3,3.6,0.36700000000000005,1.8,2.4,0.75,1.9,1.9,0.7,2.2,2.9,2.2,0.8,0.1,12.0
516,Four McGlynn,UVM,36,24.2,3.7,9.6,0.38799999999999996,1.9,5.0,0.38,2.7,3.0,0.889,1.5,1.5,0.3,1.4,1.7,1.2,0.7,0.1,12.0
517,Quincy Acy,BU,38,29.7,4.2,7.2,0.5770000000000001,0.1,0.2,0.5,3.6,4.6,0.782,2.0,3.1,2.6,4.8,7.4,1.0,0.9,1.8,12.0
518,Trevor Releford,UA,32,31.3,4.1,8.6,0.48200000000000004,0.7,2.4,0.273,3.1,3.8,0.8170000000000001,2.0,2.6,0.6,2.4,3.0,2.8,2.0,0.1,12.0
519,Konner Tucker,SHSU,32,31.8,4.1,10.9,0.371,2.2,6.7,0.326,1.7,2.3,0.716,1.7,1.8,0.5,2.8,3.3,1.0,0.7,0.0,12.0
520,Brandon Penn,RU,31,28.9,3.9,10.1,0.385,2.1,5.5,0.38,2.1,2.4,0.865,1.8,2.3,1.4,5.0,6.4,1.5,1.2,0.6,12.0
521,Gaby Belardo,CAN,26,29.9,4.4,11.8,0.37,1.8,5.4,0.326,1.4,2.0,0.698,3.0,1.8,0.6,2.4,3.0,2.6,1.2,0.1,12.0
522,Josh Terry,APSU,32,30.8,4.3,9.4,0.46299999999999997,0.0,0.3,0.111,3.2,4.8,0.6729999999999999,1.9,2.5,1.6,2.4,4.0,2.1,1.9,0.1,11.9
523,Michael Kidd-Gilchrist,UK,40,31.1,4.0,8.2,0.491,0.3,1.3,0.255,3.6,4.8,0.745,2.2,2.4,2.6,4.8,7.4,1.9,1.0,0.9,11.9
524,Hernst Laroche,NMSU,36,33.6,3.6,8.1,0.449,1.3,3.2,0.40399999999999997,3.3,4.6,0.727,2.2,2.2,0.5,2.4,2.9,3.8,1.8,0.1,11.9
525,Pendarvis Williams,NSU,35,28.7,4.0,8.7,0.45899999999999996,1.5,4.0,0.386,2.4,3.0,0.8,2.0,1.8,0.9,2.9,3.8,2.5,0.9,0.3,11.9
526,Terell Parks,WIU,33,30.2,4.9,8.0,0.61,0.0,0.0,1.0,2.1,3.5,0.595,1.6,2.9,2.8,6.2,9.1,1.5,1.2,1.4,11.9
527,Trevor Gaskins,LTU,33,30.2,4.0,9.4,0.43,1.7,4.5,0.385,2.1,2.8,0.758,2.0,2.5,1.0,2.8,3.8,2.2,1.1,0.0,11.9
528,Ben Drayton III,GSU,30,31.5,4.3,9.4,0.457,1.0,2.8,0.369,2.2,3.5,0.644,2.1,1.7,0.6,1.5,2.1,3.0,1.6,0.0,11.9
529,Julius Brown,U of T,36,31.9,4.1,10.6,0.391,1.1,3.4,0.325,2.4,3.4,0.6990000000000001,3.2,1.4,0.4,2.1,2.4,4.8,1.0,0.1,11.9
530,Matt Glass,UVM,36,26.0,4.4,9.4,0.46299999999999997,1.2,3.1,0.389,1.9,2.4,0.784,1.0,2.8,1.2,2.6,3.8,1.0,0.2,0.2,11.9
531,Troy Brewer,AU,28,31.4,4.2,9.9,0.426,1.9,4.8,0.4,1.5,1.9,0.792,1.3,1.3,0.4,2.9,3.3,1.5,0.8,0.2,11.9
532,Ryan Kelly,DUKE,31,25.9,3.5,7.8,0.444,1.3,3.2,0.408,3.6,4.5,0.807,1.4,2.3,1.8,3.6,5.4,1.1,0.8,1.0,11.8
533,Michael Harper,CSU,29,28.2,4.2,9.6,0.44,2.3,5.6,0.41700000000000004,1.1,1.4,0.738,1.5,1.6,0.4,2.7,3.0,1.5,0.9,0.4,11.8
534,Rashad Green,USF,33,29.4,4.2,9.3,0.445,1.0,3.1,0.337,2.5,3.2,0.7659999999999999,3.3,2.5,1.2,3.9,5.2,2.2,1.8,0.2,11.8
535,Demetrius Ward,WMY,32,32.0,3.8,10.7,0.354,1.8,6.0,0.309,2.4,3.2,0.762,2.4,2.3,1.5,3.2,4.7,3.2,1.2,0.1,11.8
536,Ben Mockford,SFC,30,30.7,4.0,11.2,0.354,2.8,8.0,0.34600000000000003,1.1,1.5,0.7170000000000001,1.6,1.4,0.1,1.6,1.7,1.2,0.5,0.1,11.8
537,Marcos Knight,MTSU,34,27.6,4.5,9.4,0.483,0.5,1.8,0.295,2.2,3.6,0.61,2.1,2.5,1.7,3.5,5.2,2.8,1.3,0.4,11.8
538,Curtis Dennis,U of T,29,25.4,4.0,9.0,0.44799999999999995,1.7,4.8,0.35,2.0,2.5,0.8079999999999999,1.4,1.7,0.9,2.3,3.2,1.3,1.2,0.1,11.8
539,Derek Needham,FU,29,30.2,4.0,10.1,0.397,2.5,6.4,0.389,1.3,1.9,0.7040000000000001,2.9,2.5,0.4,2.3,2.7,3.5,1.2,0.2,11.8
540,Luke Martinez,UW,32,29.5,3.6,9.6,0.377,2.5,7.6,0.335,2.0,2.5,0.8,1.2,1.9,0.6,3.4,4.0,1.5,1.7,0.2,11.8
541,Andres Torres,UHA,31,32.8,3.5,8.5,0.409,1.4,4.5,0.317,3.4,4.5,0.745,3.5,3.0,0.4,2.7,3.1,4.2,1.9,0.1,11.8
542,Jordan Callahan,TU,31,33.0,4.0,10.4,0.381,1.8,5.1,0.348,2.1,2.8,0.7440000000000001,2.2,1.9,0.5,2.5,3.0,2.2,1.3,0.2,11.8
543,Derrick Gordon,WKU,35,33.3,3.6,9.8,0.368,0.7,2.7,0.266,3.9,5.6,0.6890000000000001,2.8,2.2,1.8,4.9,6.7,2.1,0.7,0.3,11.8
544,James Douglas,NAU,29,29.1,4.2,10.2,0.414,1.6,4.1,0.38299999999999995,1.7,2.3,0.742,2.2,1.2,0.7,1.9,2.6,2.2,1.2,0.0,11.8
545,Omar Carter,ASU,31,28.5,4.0,10.3,0.39299999999999996,1.2,3.4,0.34,2.5,3.8,0.667,1.9,1.8,1.5,4.0,5.5,1.8,1.1,0.2,11.7
546,Aaron Bright,SU,37,28.4,3.7,8.5,0.43200000000000005,1.9,4.4,0.436,2.5,3.1,0.7909999999999999,2.3,1.9,0.4,1.2,1.6,3.6,0.6,0.0,11.7
547,Branden Frazier,FORD,29,33.9,4.2,11.6,0.366,1.4,5.3,0.273,1.8,2.7,0.675,2.1,1.4,0.7,1.8,2.4,4.1,1.1,0.4,11.7
548,Kenny Kadji,UM,32,27.4,4.3,8.8,0.489,0.9,2.1,0.418,2.3,3.6,0.635,1.6,2.2,1.8,3.5,5.3,0.7,0.6,1.6,11.7
549,Melvin Baker,APSU,32,26.2,4.6,8.9,0.514,0.2,0.7,0.304,2.4,3.2,0.738,2.1,3.5,1.9,4.4,6.3,0.8,1.0,0.8,11.7
550,Jeremy Atkinson,UNCA,34,29.6,4.0,7.3,0.546,0.4,1.3,0.341,3.3,4.4,0.735,1.5,2.1,2.0,4.5,6.5,2.2,1.2,0.2,11.7
551,David Hanson,POLY,33,30.6,4.3,10.2,0.42,1.2,3.9,0.315,1.8,2.7,0.6779999999999999,1.4,1.8,1.8,3.7,5.5,1.8,0.9,0.3,11.7
552,Austin Morgan,YALE,29,31.3,3.2,8.7,0.37200000000000005,2.1,5.4,0.386,3.1,3.4,0.9,1.7,1.9,0.3,1.7,2.0,2.3,0.8,0.0,11.7
553,Freddie Goldstein,USA,29,31.5,3.8,10.2,0.36700000000000005,2.5,6.7,0.371,1.7,2.1,0.8170000000000001,2.8,2.2,0.7,2.0,2.7,2.6,0.8,0.1,11.7
554,Kevin Dukes,BCU,35,31.2,3.7,9.5,0.392,2.6,6.9,0.37799999999999995,1.6,2.0,0.812,1.9,1.2,0.5,1.4,1.9,2.4,0.6,0.1,11.7
555,Jordan Hulls,IU,36,30.1,4.0,7.9,0.504,2.0,4.1,0.493,1.7,1.9,0.899,2.1,1.9,0.3,2.2,2.5,3.3,1.1,0.1,11.7
556,Xavier Blount,MSU,24,26.1,3.6,9.6,0.37799999999999995,1.2,3.5,0.341,3.2,4.5,0.713,1.8,2.0,0.8,2.6,3.4,2.0,1.1,0.1,11.7
557,William Mosley,NSU,32,29.5,4.5,7.4,0.608,0.0,0.0,0.0,2.7,5.8,0.45899999999999996,1.2,2.6,3.3,6.1,9.5,0.9,1.4,3.9,11.7
558,Josh Owens,SU,37,27.1,4.8,8.3,0.575,0.0,0.0,0.0,2.1,3.4,0.621,1.6,2.4,2.2,3.6,5.8,0.9,1.2,0.7,11.6
559,Andre Roberson,CU,36,30.2,4.1,8.1,0.51,0.5,1.4,0.38,2.8,4.6,0.614,1.8,2.4,3.1,8.0,11.1,1.2,1.3,1.9,11.6
560,Samme Givens,DREX,36,30.3,4.4,8.4,0.528,0.0,0.0,0.0,2.8,3.9,0.711,2.1,3.1,2.8,5.0,7.9,1.8,0.5,1.0,11.6
561,Robert Sacre,GU,33,26.4,3.5,6.9,0.511,0.0,0.1,0.0,4.5,6.0,0.7609999999999999,1.8,2.2,2.0,4.3,6.3,0.8,0.4,1.4,11.6
562,LaShay Page,USM,33,36.8,3.8,10.1,0.381,2.3,6.4,0.354,1.7,2.0,0.821,1.1,1.9,0.6,2.8,3.4,0.8,0.5,0.1,11.6
563,Gary Talton,UIC,30,30.7,4.1,10.6,0.382,0.9,3.1,0.29,2.6,3.0,0.867,2.6,2.0,0.5,2.8,3.4,3.3,0.8,0.2,11.6
564,Kris Davis,SIUE,27,31.3,3.9,8.3,0.469,2.1,3.6,0.598,1.7,3.0,0.568,2.8,1.9,0.4,2.4,2.8,2.7,0.9,0.0,11.6
565,D.J. Richardson,U of I,32,34.7,4.1,10.5,0.387,2.2,6.4,0.348,1.3,1.7,0.774,1.4,1.2,0.9,2.1,3.0,1.7,0.8,0.2,11.6
566,Henry Sims,GU,33,27.5,4.0,8.6,0.46299999999999997,0.0,0.0,0.0,3.6,5.1,0.708,2.8,2.7,1.8,4.2,5.9,3.5,0.6,1.4,11.6
567,Adrien Coleman,BCU,35,28.6,4.4,9.3,0.47200000000000003,0.3,1.0,0.25,2.5,4.5,0.563,2.3,2.1,1.8,2.4,4.2,1.5,1.4,0.3,11.6
568,Stefan Perunicic,SFC,29,29.3,3.8,8.9,0.424,2.5,5.9,0.424,1.6,2.3,0.682,2.3,2.8,0.3,2.1,2.4,1.2,0.9,0.2,11.6
569,Marshall Bjorklund,NDSU,31,26.4,4.7,7.1,0.6679999999999999,0.0,0.0,0.0,2.1,3.2,0.6629999999999999,1.0,2.5,2.1,3.8,5.9,0.6,0.8,0.7,11.6
570,Darius Conley,SPC,28,28.9,4.5,9.6,0.46299999999999997,0.0,0.0,0.0,2.6,3.8,0.705,2.5,2.8,2.8,4.5,7.4,0.6,0.6,1.2,11.6
571,Trey Finn,ASU,30,32.2,3.6,7.9,0.45,2.0,4.4,0.45899999999999996,2.4,3.4,0.713,0.8,2.1,1.4,3.8,5.3,1.8,1.5,0.2,11.6
572,John Caleb Sanders,LIB,32,26.2,4.1,9.2,0.439,1.9,5.2,0.363,1.5,2.3,0.6709999999999999,1.6,2.3,0.4,2.3,2.7,1.4,0.7,0.0,11.6
573,Harper Kamp,Cal,34,29.9,4.5,8.2,0.546,0.0,0.2,0.14300000000000002,2.5,3.3,0.7609999999999999,2.1,2.9,2.0,3.2,5.2,1.7,0.5,0.4,11.6
574,Tyler Russell,HBU,29,24.5,4.5,10.6,0.42200000000000004,0.2,1.3,0.184,2.3,2.9,0.8,1.8,2.0,0.9,2.5,3.4,1.9,0.9,0.0,11.6
575,Chris Wroblewski,COR,28,33.7,3.2,9.1,0.355,1.5,4.4,0.33899999999999997,3.5,4.2,0.846,2.7,1.9,0.7,4.0,4.7,5.2,1.6,0.0,11.5
576,Dyricus Simms-Edwards,BU,32,33.1,3.7,10.4,0.354,1.6,4.7,0.34,2.6,3.5,0.732,2.7,1.8,0.5,3.3,3.8,2.9,1.3,0.2,11.5
577,Anthony Downing,MSU,32,30.4,4.1,9.4,0.43700000000000006,1.3,3.9,0.32799999999999996,2.0,2.4,0.821,1.7,2.1,0.3,2.8,3.2,2.3,0.5,0.0,11.5
578,Quincy Ford,NU,31,29.6,4.0,9.2,0.43700000000000006,1.1,3.5,0.324,2.4,3.3,0.733,2.1,2.4,1.5,3.4,5.0,1.3,1.9,1.0,11.5
579,Ryan Nicholas,UP,31,28.6,4.5,8.8,0.504,0.3,0.7,0.364,2.4,3.3,0.723,1.7,3.0,2.3,5.3,7.6,1.1,0.4,0.2,11.5
580,Jordan Tolbert,TTU,31,23.8,4.1,7.8,0.521,0.0,0.0,0.0,3.4,4.7,0.7190000000000001,2.6,3.3,1.9,3.8,5.7,0.6,0.5,0.7,11.5
581,Russ Smith,U of L,39,21.1,3.8,10.7,0.35600000000000004,1.1,3.4,0.306,2.8,3.7,0.764,2.3,2.8,0.7,1.8,2.5,1.9,2.2,0.0,11.5
582,Travis Wear,UCLA,30,26.2,4.6,8.6,0.5329999999999999,0.1,0.2,0.429,2.3,2.9,0.7909999999999999,1.1,2.4,2.9,3.1,5.9,0.4,0.7,1.2,11.5
583,Bernard Thompson,FGC,32,27.5,4.0,9.0,0.44299999999999995,1.1,3.0,0.379,2.4,3.7,0.644,2.7,2.3,1.3,3.8,5.2,2.2,1.8,0.1,11.5
584,Jaron Lane,UNCA,26,25.1,3.8,6.7,0.575,0.6,1.7,0.341,3.2,4.1,0.792,1.4,1.9,1.3,2.8,4.1,1.1,0.7,0.4,11.5
585,Derek Jackson,CMU,32,33.1,3.8,9.8,0.387,2.1,5.4,0.382,1.9,2.6,0.732,1.5,1.4,0.5,1.9,2.3,1.8,1.8,0.2,11.5
586,Julian Simmons,USMA,30,25.7,3.8,10.2,0.375,2.0,5.5,0.37,1.8,2.3,0.7709999999999999,1.1,1.6,0.5,2.1,2.6,0.8,1.0,0.0,11.5
587,Matt Samuels,CSU,30,28.7,3.9,9.8,0.4,0.6,2.3,0.265,3.0,5.0,0.611,2.8,2.3,1.3,2.0,3.3,1.9,1.1,0.1,11.5
588,Devyn Marble,UI,35,29.5,4.0,9.1,0.436,0.6,1.6,0.39299999999999996,2.9,4.0,0.723,1.7,1.6,1.1,2.7,3.8,3.6,1.5,0.4,11.5
589,Dontae Cannon,MSU,33,34.9,4.2,10.0,0.423,0.8,2.5,0.325,2.2,2.7,0.8,2.4,2.2,0.9,3.5,4.4,2.7,1.3,0.2,11.5
590,Roosevelt Johnson,SELU,29,25.5,4.4,8.8,0.504,0.0,0.2,0.0,2.7,4.2,0.636,2.8,3.0,2.2,5.7,7.9,0.8,1.0,1.0,11.5
591,Mike Wilder,UCI,32,30.3,3.5,8.2,0.42,2.4,6.3,0.386,2.1,2.8,0.7440000000000001,1.9,2.7,1.0,4.1,5.2,2.4,0.8,0.1,11.5
592,R.J. Evans,HC,28,29.4,4.8,10.0,0.47700000000000004,0.1,0.9,0.125,1.9,3.1,0.591,2.0,2.1,1.5,3.3,4.8,2.8,1.8,0.4,11.5
593,John Bohannon,UTEP,31,26.5,4.5,7.6,0.585,0.0,0.1,0.0,2.5,3.5,0.731,2.5,3.2,1.7,5.5,7.3,1.7,0.6,0.9,11.5
594,Langston Hall,MER,38,34.7,3.4,9.2,0.376,1.8,5.0,0.361,2.7,3.6,0.757,2.7,1.9,0.2,3.2,3.4,4.2,1.3,0.2,11.4
595,T.J. McConnell,DUQ,31,34.3,4.4,8.5,0.511,1.2,2.8,0.43700000000000006,1.5,1.8,0.836,2.6,1.6,0.8,3.5,4.3,5.5,2.8,0.3,11.4
596,Jason Washburn,U of U,31,28.8,4.6,8.4,0.552,0.0,0.2,0.2,2.1,2.7,0.774,1.5,2.1,1.7,4.4,6.2,0.5,0.4,1.4,11.4
597,Jordan Sugars,USNA,29,31.5,3.4,9.8,0.353,1.5,4.9,0.312,3.0,4.2,0.7190000000000001,1.8,1.8,1.4,3.2,4.6,1.0,1.0,0.1,11.4
598,Nic Simpson,NC A&T,27,24.7,3.3,8.6,0.38799999999999996,2.1,5.6,0.387,2.5,3.2,0.779,1.4,1.4,0.3,1.7,2.0,1.2,1.0,0.1,11.4
599,Daman Starring,UCI,32,32.1,3.9,9.9,0.396,1.5,3.9,0.392,2.0,2.6,0.7709999999999999,2.8,1.8,1.0,3.1,4.2,3.1,1.1,0.2,11.4
600,Brian Neller,UMBC,30,30.7,3.9,11.0,0.358,2.7,8.8,0.308,0.8,1.1,0.758,1.0,1.2,0.3,1.9,2.2,1.1,0.8,0.1,11.4
601,Matt Stainbrook,WMY,33,26.8,4.6,7.9,0.58,0.1,0.3,0.3,2.1,3.4,0.616,1.8,2.3,2.6,4.2,6.8,1.9,0.5,0.9,11.4
602,Mitchell Anderson,UAPB,33,29.5,4.4,10.6,0.414,0.8,3.2,0.257,1.8,3.0,0.59,2.2,2.2,1.9,4.5,6.3,1.2,1.0,1.6,11.4
603,Flenard Whitfield,WMY,28,27.6,4.6,9.6,0.483,0.0,0.1,0.0,2.1,3.4,0.615,2.7,3.1,2.4,3.8,6.2,0.9,0.3,0.6,11.4
604,Kyle Casey,HAR,31,24.4,4.1,7.9,0.514,0.6,1.6,0.353,2.7,3.7,0.722,1.8,3.2,1.1,4.4,5.5,0.8,0.8,1.1,11.4
605,Marques Oliver,DESU,29,31.0,4.2,7.6,0.555,0.0,0.1,0.25,2.9,4.6,0.644,2.0,3.3,3.0,4.2,7.2,1.4,1.1,2.5,11.4
606,D.J. Irving,BU,29,33.0,3.9,8.9,0.43200000000000005,1.0,2.9,0.361,2.6,3.8,0.6970000000000001,2.3,1.9,0.5,2.4,2.9,5.4,1.1,0.1,11.4
607,Antonio Bostic,SFA,32,34.2,4.4,10.4,0.428,0.8,2.9,0.27699999999999997,1.7,2.3,0.74,2.3,2.1,0.7,3.2,4.0,2.8,1.3,0.1,11.4
608,J.R. Cadot,TCU,33,30.2,3.7,7.4,0.504,0.5,1.7,0.316,3.4,4.9,0.685,1.5,2.2,2.9,4.1,7.0,1.4,1.5,0.5,11.4
609,Drew Valentine,OU,36,35.0,4.2,8.2,0.507,1.0,2.7,0.381,2.0,2.8,0.713,2.3,2.7,2.4,4.7,7.1,2.7,1.1,0.3,11.4
610,Ty Greene,USCU,34,30.5,3.2,8.4,0.384,1.6,4.1,0.4,3.3,4.2,0.778,1.9,1.5,0.5,2.4,2.9,2.4,1.5,0.1,11.4
611,Keith Appling,MSU,37,30.7,3.5,8.3,0.42700000000000005,0.6,2.6,0.25,3.6,4.6,0.7879999999999999,2.3,2.4,0.5,2.4,2.9,3.9,1.2,0.4,11.4
612,Jordon Crawford,BGSU,32,31.3,4.3,9.5,0.451,0.9,2.8,0.319,1.9,2.5,0.759,3.4,1.7,0.3,1.5,1.8,4.8,1.6,0.1,11.3
613,Josh Ritchart,UCD,30,27.6,3.7,8.9,0.42100000000000004,2.3,6.0,0.38299999999999995,1.6,2.2,0.701,1.6,2.5,1.0,4.1,5.1,1.0,0.7,0.7,11.3
614,Joe Young,U of H,30,30.1,4.1,9.8,0.41600000000000004,1.8,4.8,0.382,1.4,1.6,0.8370000000000001,1.8,1.9,0.7,2.9,3.6,2.4,0.9,0.2,11.3
615,Tate Unruh,UNC,27,28.4,3.9,8.0,0.48100000000000004,2.2,4.8,0.462,1.4,1.4,0.9740000000000001,1.6,2.4,0.6,2.6,3.2,1.2,0.9,0.2,11.3
616,Akeem Johnson,SFC,28,23.9,4.2,7.3,0.574,0.0,0.0,0.0,3.0,4.2,0.6970000000000001,2.1,1.8,2.0,3.1,5.1,0.9,0.7,1.0,11.3
617,Jordan Dykstra,SDSU,32,24.8,4.2,8.1,0.512,1.6,3.4,0.473,1.4,1.9,0.71,1.2,2.2,1.2,3.7,4.9,1.3,0.2,0.3,11.3
618,Joe Harris,UVA,32,30.3,3.8,8.6,0.442,1.5,4.0,0.38,2.2,2.9,0.772,1.4,2.1,0.9,3.0,3.9,1.7,0.7,0.4,11.3
619,Ramell Taylor,SUU,31,29.3,4.5,9.7,0.46,0.1,0.5,0.267,2.2,3.1,0.701,3.2,2.5,1.7,2.9,4.5,1.0,0.6,0.5,11.3
620,Trevor Gruis,USD,28,30.8,4.4,8.2,0.528,0.0,0.0,0.0,2.6,4.1,0.621,2.4,3.1,2.0,4.7,6.7,1.5,0.8,0.8,11.3
