#,Player,Team,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG
1021,Darius McGhee,LIB,34,33.0,3.2,7.2,0.439,2.0,5.1,0.389,1.1,1.4,0.812,1.1,1.5,0.2,3.8,4.0,1.7,0.9,0.1,9.5
1022,Tyzhaun Claude,MSU,30,21.9,4.0,6.7,0.597,0.0,0.0,0.0,1.5,3.0,0.5,1.5,2.2,2.4,4.0,6.4,0.5,0.5,0.6,9.5
1023,Terrell Allen,GU,32,29.9,3.3,7.5,0.44799999999999995,0.7,1.8,0.40399999999999997,2.1,2.7,0.779,2.2,2.6,0.4,2.0,2.4,4.0,1.2,0.0,9.5
1024,Ahsante Shivers,SUBR,30,25.6,2.9,7.3,0.391,1.1,3.1,0.359,2.7,3.4,0.777,1.9,2.5,0.6,3.3,3.9,1.7,0.8,0.2,9.5
1025,Prentiss Nixon,ISU,32,29.3,3.5,9.8,0.35700000000000004,1.3,5.0,0.263,1.2,1.8,0.679,1.7,2.2,0.2,3.0,3.2,2.1,1.3,0.2,9.5
1026,Ceasar DeJesus,UCF,30,26.3,3.8,7.5,0.504,0.5,1.4,0.37200000000000005,1.4,1.9,0.754,2.5,1.6,0.1,1.3,1.4,2.4,0.8,0.0,9.5
1027,Malcolm Porter,UP,24,26.5,3.0,7.3,0.409,1.1,3.1,0.365,2.4,3.0,0.7809999999999999,1.5,1.8,0.3,2.9,3.2,1.5,0.6,0.0,9.5
1028,Jairus Hamilton,BC,24,25.8,3.6,8.4,0.428,1.0,3.7,0.281,1.3,1.7,0.775,1.6,2.4,1.1,3.2,4.2,0.9,0.5,0.2,9.5
1029,"L.J. Owens, Jr.",UMBC,33,30.7,3.2,8.1,0.397,1.5,4.6,0.336,1.5,1.8,0.847,1.4,1.9,0.5,1.9,2.4,1.4,0.5,0.1,9.5
1030,John Newman,CLEM,31,31.6,3.3,7.5,0.44,0.9,2.9,0.303,2.0,2.7,0.726,1.3,1.9,0.5,3.4,3.9,2.2,1.0,0.5,9.5
1031,Clay Gayman,ACU,31,16.8,3.3,6.3,0.528,0.6,1.8,0.33899999999999997,2.2,2.8,0.802,1.4,1.9,1.3,2.5,3.8,1.0,0.3,0.7,9.5
1032,Skyler Hogan,SEMO,31,28.4,3.4,8.5,0.4,1.6,4.3,0.371,1.1,1.3,0.825,1.2,1.5,0.4,3.9,4.3,0.9,0.4,0.1,9.5
1033,Brad Brechting,OU,32,23.9,3.4,6.5,0.517,0.1,0.5,0.188,2.6,3.7,0.706,1.6,2.4,2.0,4.3,6.3,0.8,0.7,0.9,9.5
1034,Shykeim Phillips,UNCW,30,25.8,3.7,8.1,0.45899999999999996,0.2,0.5,0.33299999999999996,1.8,2.5,0.7240000000000001,2.0,2.3,0.8,2.1,2.9,2.3,1.6,0.3,9.5
1035,Elijah Ford,WC,28,25.6,3.2,6.7,0.479,0.0,0.3,0.125,3.0,4.1,0.737,2.1,2.4,2.1,3.2,5.3,1.5,0.9,0.2,9.5
1036,Ja'Shon Henry,BU,33,24.0,3.4,6.6,0.514,0.3,0.9,0.32299999999999995,2.4,3.2,0.743,1.4,2.6,2.3,3.7,6.0,0.7,0.5,0.4,9.5
1037,Lamont West,MSU,33,21.3,3.2,7.5,0.433,1.4,4.2,0.331,1.6,1.7,0.912,1.4,2.0,1.2,2.7,3.9,0.6,0.6,0.2,9.5
1038,James Banks,GT,31,29.6,3.4,6.5,0.525,0.0,0.0,0.0,2.6,4.1,0.633,2.0,3.5,2.8,4.8,7.5,1.0,1.0,2.5,9.5
1039,Au'Diese Toney,PITT,31,30.5,3.5,7.5,0.461,0.7,2.2,0.32799999999999996,1.8,2.8,0.655,1.1,1.9,2.0,2.8,4.8,1.2,1.2,0.1,9.5
1040,Steven Enoch,U of L,31,20.4,3.7,7.2,0.516,0.3,0.9,0.33299999999999996,1.7,2.4,0.74,1.4,2.3,1.5,4.1,5.6,0.4,0.3,0.6,9.5
1041,Roti Ware,SFA,31,26.5,3.3,7.3,0.45399999999999996,1.0,2.3,0.429,1.8,2.4,0.77,1.5,1.5,0.2,2.6,2.8,1.9,1.1,0.1,9.5
1042,Jericole Hellems,NCST,31,25.5,3.3,8.2,0.40399999999999997,1.1,3.3,0.33,1.7,2.2,0.779,1.4,2.9,1.3,2.1,3.4,1.0,0.6,0.3,9.5
1043,Canberk Kus,ASU,32,24.2,3.6,8.2,0.44299999999999995,0.8,2.6,0.301,1.4,1.9,0.75,1.6,2.9,1.5,3.7,5.2,1.3,1.0,0.8,9.4
1044,Jake LaRavia,ISU,30,24.7,3.7,7.0,0.529,0.4,0.9,0.40700000000000003,1.7,2.7,0.625,1.8,3.2,2.6,3.3,5.9,1.6,0.5,1.2,9.4
1045,Damien Jefferson,CU,30,27.1,4.0,7.5,0.5329999999999999,0.3,1.5,0.217,1.1,1.7,0.635,1.2,1.6,1.7,3.8,5.5,1.4,0.6,0.2,9.4
1046,Kameron Langley,NC A&T,31,32.5,3.2,7.2,0.441,0.1,0.5,0.17600000000000002,3.0,5.8,0.52,3.4,2.0,1.3,3.9,5.2,8.0,2.1,0.1,9.4
1047,Matt Freeman,UCSB,31,25.3,3.2,7.6,0.419,1.6,4.1,0.38299999999999995,1.5,1.6,0.882,1.6,2.1,0.6,3.6,4.2,1.9,0.3,0.1,9.4
1048,Tyson Etienne,WSU,31,24.7,2.7,7.3,0.376,2.0,5.2,0.38799999999999996,1.9,2.4,0.8,0.8,1.9,0.4,1.7,2.1,1.4,1.2,0.1,9.4
1049,Calvin Wishart,GSU,29,27.7,3.1,7.2,0.426,2.0,5.3,0.38299999999999995,1.2,1.7,0.72,1.9,2.4,0.2,2.3,2.5,2.7,1.0,0.2,9.4
1050,Anthony Murphy,DU,34,28.4,3.1,6.9,0.449,1.0,2.9,0.34,2.2,3.1,0.705,1.7,2.3,1.1,3.9,5.1,1.5,0.6,0.4,9.4
1051,Anthony Smith,MSU,32,26.7,3.1,5.5,0.5660000000000001,0.0,0.0,0.0,3.2,4.6,0.705,1.8,2.8,2.6,4.8,7.5,1.1,0.5,0.4,9.4
1052,Yeikson Montero,EMU,32,23.3,3.2,8.1,0.396,1.0,3.5,0.27899999999999997,2.0,2.7,0.753,1.7,1.5,0.7,1.5,2.2,1.1,1.8,0.1,9.4
1053,Paris Austin,Cal,32,27.8,3.0,7.6,0.391,0.2,0.7,0.217,3.3,3.9,0.841,2.3,1.9,0.4,2.3,2.7,2.5,1.0,0.1,9.4
1054,Samuel Griffin,UTA,32,21.0,3.5,8.2,0.42700000000000005,1.7,4.8,0.35100000000000003,0.7,1.0,0.7190000000000001,0.9,1.0,0.0,1.3,1.3,1.1,0.6,0.0,9.4
1055,Donovan Clay,VAL,35,28.7,3.8,8.3,0.452,0.9,3.2,0.28600000000000003,0.9,1.5,0.647,1.1,1.9,1.4,3.3,4.6,1.7,0.6,1.0,9.4
1056,Kai Edwards,UNC,31,22.2,3.7,5.8,0.648,0.0,0.0,0.0,1.9,3.2,0.596,0.8,2.1,2.0,5.1,7.1,0.8,0.4,0.4,9.4
1057,Greg Parham,VMI,32,23.7,3.6,8.3,0.429,1.4,3.7,0.37799999999999995,0.8,1.2,0.73,1.6,1.5,0.4,2.2,2.6,2.8,0.7,0.0,9.4
1058,Tashombe Riley,SCSU,27,20.4,4.1,8.4,0.48200000000000004,0.3,1.6,0.182,0.9,1.5,0.625,1.1,2.4,1.0,2.7,3.7,0.8,0.6,0.3,9.4
1059,Drew Buggs,UH,30,34.8,3.6,10.0,0.36200000000000004,0.9,3.4,0.262,1.2,1.7,0.72,2.7,2.3,0.9,3.6,4.5,5.3,0.9,0.2,9.4
1060,Philip Whittington,KSU,31,25.3,3.8,7.1,0.5429999999999999,0.0,0.0,0.0,1.7,2.5,0.667,1.6,2.7,2.3,4.0,6.2,0.7,0.5,0.8,9.4
1061,Michael Forrest,FAU,32,25.5,2.9,7.1,0.41200000000000003,1.8,4.8,0.386,1.7,2.2,0.7709999999999999,1.3,1.6,0.7,1.4,2.1,1.6,1.1,0.1,9.3
1062,Michael Diggins,UIC,35,28.1,3.6,7.3,0.494,0.9,2.6,0.33,1.2,1.9,0.652,1.6,2.7,1.4,3.6,5.0,1.5,0.7,1.0,9.3
1063,Zigmars Raimo,UH,30,32.7,3.3,7.4,0.446,0.1,0.3,0.2,2.7,3.9,0.69,2.7,2.9,2.4,4.4,6.8,3.3,1.7,0.3,9.3
1064,Evan Wieck,USNA,27,26.4,4.0,6.9,0.589,0.0,0.0,0.0,1.3,2.2,0.5760000000000001,1.7,2.1,2.3,2.4,4.8,1.2,0.6,0.1,9.3
1065,Grant Weatherford,IUPUI,32,34.4,3.4,7.9,0.435,0.8,2.5,0.32899999999999996,1.6,2.8,0.578,2.5,2.5,1.4,3.5,4.9,2.9,1.7,0.2,9.3
1066,Alex Barcello,BYU,32,30.1,3.4,6.8,0.493,1.7,3.4,0.486,0.9,1.0,0.879,1.0,1.8,0.4,2.7,3.1,1.7,0.9,0.1,9.3
1067,Isaiah Hart,L-MD,32,29.1,3.3,7.4,0.449,0.8,2.2,0.34299999999999997,1.9,3.1,0.62,2.3,2.5,0.3,2.2,2.5,3.1,0.8,0.2,9.3
1068,Lance Jones,SIU,32,25.8,3.4,7.6,0.449,0.7,2.3,0.297,1.8,2.9,0.63,2.8,2.3,0.4,2.5,2.9,2.5,1.0,0.0,9.3
1069,Marquell Carter,UAPB,26,31.8,3.3,8.8,0.37799999999999995,1.4,4.2,0.336,1.2,2.0,0.608,2.7,2.6,1.4,4.6,6.0,1.2,1.1,0.2,9.3
1070,Jase Febres,UT,23,30.4,3.0,8.1,0.374,2.4,6.4,0.374,0.8,1.0,0.792,1.0,2.0,0.6,1.9,2.4,0.9,0.6,0.5,9.3
1071,Chandler Vaudrin,WIN,33,29.0,3.2,7.4,0.424,0.8,2.2,0.342,2.2,4.5,0.5,2.7,2.6,1.0,4.8,5.8,5.8,1.4,0.2,9.3
1072,Michael Cubbage,MAR,30,32.4,3.4,10.4,0.32799999999999996,0.5,2.4,0.20800000000000002,2.0,3.2,0.625,2.4,2.1,1.1,5.0,6.1,3.4,1.4,0.2,9.3
1073,Johnny McCants,NMSU,31,25.7,3.6,6.2,0.58,0.9,2.3,0.40299999999999997,1.1,2.1,0.5379999999999999,1.2,1.7,2.1,4.2,6.2,1.9,1.0,0.5,9.3
1074,P.J. Pipes,UWGB,31,27.1,3.1,7.0,0.449,1.8,4.0,0.447,1.3,1.5,0.83,1.0,2.7,0.4,2.6,3.0,2.4,1.3,0.0,9.3
1075,Jarron Coleman,BSU,31,25.5,3.5,7.7,0.456,0.8,2.6,0.325,1.4,2.2,0.657,2.7,1.8,0.8,4.0,4.8,2.9,0.9,0.3,9.3
1076,Sean East II,UMass,31,28.2,3.4,8.6,0.39799999999999996,0.8,2.6,0.321,1.6,2.1,0.7809999999999999,2.7,2.2,0.7,1.8,2.5,4.9,1.1,0.0,9.3
1077,Jordan Henderson,CAN,28,30.5,3.5,7.9,0.445,1.4,3.8,0.374,0.9,1.1,0.774,1.6,2.5,0.6,1.8,2.4,2.0,0.8,0.1,9.3
1078,Ameer Bennett,DESU,32,27.6,3.3,8.0,0.42,0.5,1.8,0.271,2.1,3.5,0.598,1.8,2.8,1.6,4.2,5.8,0.9,0.8,0.6,9.3
1079,Michael Green III,BU,32,25.2,3.3,8.8,0.371,0.7,2.4,0.273,2.1,2.7,0.767,2.4,1.8,0.6,1.9,2.5,3.1,0.5,0.0,9.3
1080,Isiah Brown,GCU,30,29.1,3.4,7.7,0.435,1.1,3.2,0.344,1.4,1.8,0.8109999999999999,1.3,2.7,0.5,3.4,3.9,1.7,0.7,0.1,9.3
1081,Fabian White,U of H,31,23.7,3.8,8.1,0.47200000000000003,0.0,0.1,0.0,1.6,2.1,0.797,1.2,2.9,2.5,3.1,5.5,0.8,0.5,0.5,9.3
1082,Nana Opoku,MSMU,32,30.1,3.6,7.1,0.504,0.6,1.8,0.31,1.6,2.6,0.595,1.7,2.8,2.5,3.6,6.0,0.8,0.7,1.6,9.2
1083,Dae Dae Grant,MU,32,22.4,3.3,8.9,0.36700000000000005,1.2,3.5,0.342,1.5,2.2,0.667,1.5,1.4,1.0,2.1,3.0,1.9,0.5,0.1,9.2
1084,Matt Holba,IPFW,33,27.1,3.0,7.2,0.418,2.0,5.4,0.374,1.2,1.7,0.691,1.4,1.6,0.6,3.6,4.2,1.2,0.8,0.4,9.2
1085,Patrick Williams,FSU,29,22.5,3.3,7.1,0.45899999999999996,0.6,1.7,0.32,2.1,2.6,0.838,1.7,1.6,1.3,2.7,4.0,1.0,1.0,1.0,9.2
1086,Greg Heckstall,HU,30,33.2,3.0,7.7,0.387,1.4,3.8,0.365,1.9,2.4,0.7809999999999999,1.7,2.4,0.6,5.1,5.7,2.3,0.7,0.3,9.2
1087,Bryce Nze,BU,31,28.8,3.9,6.3,0.629,0.1,0.2,0.4,1.3,2.2,0.597,2.0,2.5,2.4,4.2,6.6,1.4,0.9,0.6,9.2
1088,Isaiah Brown,UNI,31,32.9,3.5,7.7,0.446,1.3,3.3,0.382,1.1,1.5,0.688,1.6,2.3,0.7,3.4,4.1,2.3,0.9,0.4,9.2
1089,Mike Okauru,,32,27.8,3.3,8.6,0.38799999999999996,0.9,2.7,0.345,1.6,2.1,0.75,2.0,2.3,0.5,5.1,5.6,2.7,1.3,0.4,9.2
1090,Dexter Dennis,WSU,28,25.8,3.1,8.9,0.348,1.8,5.4,0.336,1.2,1.4,0.846,1.0,2.2,1.5,3.5,5.0,1.1,0.5,0.4,9.2
1091,Daniel Oladapo,OU,33,26.3,3.4,6.2,0.5489999999999999,0.0,0.1,0.0,2.4,4.0,0.595,1.9,1.8,2.5,3.8,6.3,1.3,0.7,0.2,9.2
1092,Andre Wesson,OSU,29,30.9,3.1,6.7,0.462,1.5,3.5,0.42200000000000004,1.5,1.9,0.8,1.5,2.6,1.3,2.6,3.9,1.9,0.3,0.4,9.2
1093,Isaiah Tisdale,ETSU,34,29.9,3.0,6.1,0.493,1.0,2.6,0.36700000000000005,2.2,3.7,0.608,1.0,2.6,1.5,3.1,4.6,2.8,1.5,0.4,9.2
1094,Marcus Garrett,KU,31,32.1,3.4,7.7,0.442,0.5,1.7,0.327,1.8,3.0,0.609,1.7,2.4,0.6,3.9,4.5,4.6,1.8,0.3,9.2
1095,Jashaun Agosto,LIU,26,31.5,3.5,6.9,0.5,0.7,1.8,0.354,1.6,2.5,0.6559999999999999,1.9,1.8,0.5,3.0,3.5,3.6,0.9,0.1,9.2
1096,Evins Desir,FAMU,26,21.4,3.8,7.0,0.547,0.0,0.0,0.0,1.6,3.2,0.5,1.7,2.7,1.8,3.0,4.7,0.2,0.4,0.3,9.2
1097,Marquise Kennedy,L-IL,32,21.0,3.4,6.7,0.514,0.6,1.6,0.38,1.7,2.7,0.632,1.2,2.2,0.5,2.2,2.6,1.3,1.2,0.3,9.2
1098,Andre Jackson,NC A&T,32,24.8,3.1,9.4,0.326,1.4,5.2,0.268,1.7,3.2,0.52,1.8,1.8,0.6,3.0,3.6,1.5,0.7,0.1,9.2
1099,Nikos Chougkaz,NSU,29,24.7,3.4,8.4,0.40700000000000003,0.7,2.6,0.28,1.6,2.3,0.701,2.2,2.7,2.0,5.2,7.2,1.2,1.0,0.7,9.2
1100,Nakye Sanders,TU,30,22.4,2.9,6.0,0.486,0.1,0.3,0.375,3.2,4.7,0.6859999999999999,1.7,3.4,2.1,4.3,6.4,1.5,0.8,0.4,9.2
1101,Connor Withers,UML,32,29.3,3.5,6.8,0.509,0.5,1.8,0.28600000000000003,1.7,2.1,0.821,1.4,2.8,1.7,4.2,5.9,2.1,1.2,1.2,9.2
1102,Ben Drake,PC,32,20.1,3.7,6.2,0.601,0.3,0.7,0.409,1.4,2.2,0.667,1.5,2.0,1.9,3.6,5.5,0.5,0.2,0.4,9.2
1103,Dwayne Morgan,SUU,28,20.4,3.2,8.0,0.4,0.8,2.8,0.282,1.9,2.7,0.711,1.6,3.2,0.6,2.6,3.3,0.5,0.8,0.5,9.1
1104,Sasha Stefanovic,PU,30,26.4,2.8,7.4,0.385,2.1,5.6,0.38299999999999995,1.3,1.6,0.816,1.4,2.1,0.2,2.3,2.4,1.7,1.0,0.3,9.1
1105,C.J. Brim,UNA,30,29.6,2.9,6.9,0.413,0.8,2.5,0.316,2.6,3.3,0.78,2.3,2.1,0.5,2.1,2.6,2.7,0.6,0.0,9.1
1106,Justin Brown,USF,31,28.5,3.0,7.7,0.387,1.8,5.3,0.335,1.4,1.6,0.863,0.9,2.3,2.1,3.2,5.4,0.5,0.5,0.1,9.1
1107,Alex Arians,SDSU,32,29.7,3.2,7.2,0.43700000000000006,1.2,3.4,0.349,1.6,2.0,0.812,1.7,2.4,0.5,5.3,5.8,1.9,0.8,0.2,9.1
1108,Tray Maddox,OU,32,28.5,3.1,7.8,0.392,1.2,3.5,0.345,1.8,2.5,0.722,1.8,1.8,0.7,2.3,3.0,2.2,1.1,0.2,9.1
1109,Marques Wilson,LU,32,28.3,3.1,8.3,0.376,1.1,3.2,0.353,1.8,2.4,0.718,2.2,2.7,0.5,3.5,4.0,2.8,0.8,0.0,9.1
1110,Tanner Krebs,SMC,33,30.2,3.1,7.5,0.415,1.6,4.2,0.391,1.2,1.5,0.8540000000000001,1.0,1.9,0.8,3.1,3.9,0.8,1.0,0.3,9.1
1111,Pierre Sarr,BU,28,25.4,3.3,8.1,0.41,0.9,3.3,0.26899999999999996,1.6,2.1,0.733,1.8,3.2,1.9,5.5,7.4,1.0,1.0,0.5,9.1
1112,Dwayne Sutton,U of L,31,31.5,3.1,6.1,0.505,0.9,2.6,0.354,2.0,2.8,0.693,1.0,2.2,2.5,5.7,8.2,1.7,0.8,0.7,9.1
1113,Elyjah Goss,IUPUI,32,31.2,3.6,7.4,0.48700000000000004,0.0,0.5,0.062,1.8,3.2,0.5579999999999999,1.6,2.6,3.8,7.7,11.5,0.9,0.5,1.0,9.1
1114,Roydell Brown,MSU,32,28.7,3.5,7.4,0.479,0.4,0.9,0.429,1.7,3.3,0.505,1.8,2.4,2.7,5.3,8.0,2.5,0.8,0.5,9.1
1115,Iran Bennett,MU,32,20.7,3.6,7.2,0.502,0.0,0.1,0.0,1.9,3.1,0.616,1.6,3.3,2.4,2.9,5.3,0.7,0.5,1.2,9.1
1116,Keli Leaupepe,LMU,32,21.9,3.2,5.9,0.545,0.7,1.8,0.379,2.0,2.3,0.863,1.2,3.0,1.6,2.3,3.9,0.8,0.3,0.2,9.1
1117,"James Baker, Jr.",MSU,32,26.6,3.7,8.3,0.446,0.4,2.2,0.18600000000000003,1.2,2.1,0.588,1.6,2.4,1.7,2.7,4.4,1.0,0.3,1.3,9.1
1118,Tahj Eaddy,SCU,33,25.2,3.2,7.8,0.40700000000000003,1.4,4.2,0.33299999999999996,1.3,1.7,0.8,1.7,1.5,0.3,1.8,2.1,2.1,0.9,0.0,9.1
1119,Keyshawn Bryant,USC,22,21.5,3.5,7.5,0.46399999999999997,0.0,0.7,0.067,2.0,3.0,0.682,1.9,3.0,1.3,3.1,4.4,1.3,0.8,0.8,9.1
1120,Rayshawn Neal,SCSU,25,22.0,3.2,6.0,0.53,0.3,0.6,0.43799999999999994,2.5,3.1,0.805,2.6,1.9,0.8,2.4,3.3,2.8,0.5,0.0,9.1
1121,Jarred Hyder,CSUF,26,31.9,3.1,8.2,0.38,1.1,3.7,0.302,1.7,2.1,0.833,2.5,1.7,0.4,2.2,2.6,3.1,0.5,0.1,9.1
1122,Devontae Lane,CMU,29,25.2,2.9,6.7,0.433,0.4,1.2,0.353,2.9,3.6,0.8059999999999999,2.4,1.7,0.6,2.4,3.0,3.4,1.9,0.0,9.1
1123,Jared Rhoden,SHU,30,25.8,3.3,7.4,0.441,1.1,3.3,0.337,1.4,2.3,0.623,1.0,2.3,1.5,5.0,6.4,1.1,1.2,0.3,9.1
1124,Ethan Esposito,CSUS,30,21.5,3.4,8.7,0.392,0.4,1.3,0.308,1.9,2.8,0.667,1.9,2.3,1.5,3.2,4.6,0.8,0.4,0.2,9.1
1125,Trent Frazier,U of I,31,30.5,2.8,8.5,0.327,1.6,5.3,0.309,1.9,2.2,0.853,0.9,2.5,0.2,2.0,2.2,1.9,0.9,0.0,9.1
1126,K.J. Feagin,SDSU,32,30.4,3.2,8.2,0.384,1.8,4.7,0.384,0.9,1.1,0.833,1.7,1.8,0.4,2.9,3.2,3.0,0.6,0.3,9.1
1127,Myles Carter,DESU,32,18.1,3.3,7.2,0.46299999999999997,0.8,2.0,0.42200000000000004,1.5,2.2,0.7,1.4,3.0,0.9,1.2,2.1,0.5,0.8,0.1,9.1
1128,Andre Adams,SUU,23,22.6,4.0,6.3,0.637,0.0,0.0,0.0,1.0,1.6,0.611,1.7,3.3,2.1,4.3,6.5,0.8,0.6,1.2,9.0
1129,Myles Carter,SEA,25,26.3,3.1,6.0,0.51,0.1,0.3,0.25,2.8,4.2,0.667,1.8,2.7,1.9,5.2,7.1,0.2,0.6,1.2,9.0
1130,Nate Watson,PROV,27,18.8,3.6,7.0,0.511,0.0,0.0,0.0,1.9,3.4,0.565,1.0,2.7,2.7,1.9,4.6,0.5,0.6,0.6,9.0
1131,"Rocket Watts, Jr.",MSU,27,22.3,3.4,8.9,0.389,1.3,4.5,0.281,0.9,1.1,0.8,1.4,1.6,0.1,2.2,2.3,1.7,0.5,0.0,9.0
1132,"Fred Cleveland, Jr.",NC A&T,29,21.6,3.0,8.7,0.345,1.7,5.3,0.327,1.3,1.7,0.792,1.8,1.5,0.2,1.6,1.8,1.7,1.0,0.1,9.0
1133,Jalen Hill,UCLA,30,24.0,2.9,5.5,0.5329999999999999,0.0,0.0,0.0,3.2,4.3,0.736,1.9,2.3,2.5,4.4,6.9,1.2,0.6,1.1,9.0
1134,Ryan Young,NU,31,25.8,3.5,6.5,0.535,0.1,0.7,0.14300000000000002,2.0,3.0,0.67,1.4,2.1,1.9,4.2,6.1,1.5,0.5,0.5,9.0
1135,Khadim Sy,UM,31,23.5,3.4,6.5,0.525,0.2,0.8,0.26899999999999996,2.0,2.7,0.726,1.7,3.6,1.5,4.0,5.5,0.7,0.7,0.8,9.0
1136,Sahvir Wheeler,UGA,31,27.3,3.3,7.0,0.47200000000000003,0.5,1.6,0.32,1.9,2.7,0.6990000000000001,2.9,2.7,0.5,1.9,2.5,4.5,0.8,0.0,9.0
1137,Robert Jones,UD,31,23.6,3.8,6.6,0.578,0.0,0.0,0.0,1.4,3.3,0.436,1.8,2.8,1.8,2.9,4.7,0.8,0.8,0.4,9.0
1138,Jahaad Proctor,PU,31,25.7,3.2,7.9,0.402,0.9,2.8,0.318,1.8,2.2,0.812,1.0,1.4,0.3,2.0,2.3,1.7,1.0,0.1,9.0
1139,Thomas Dziagwa,OSU,31,24.0,3.0,7.0,0.42200000000000004,2.5,5.9,0.415,0.6,0.8,0.833,1.1,1.1,0.1,1.3,1.4,0.8,0.6,0.0,9.0
1140,Brad Greene,UCI,32,21.3,3.9,6.8,0.573,0.0,0.1,0.5,1.2,2.0,0.585,1.1,3.1,2.5,5.2,7.7,0.8,0.5,1.4,9.0
1141,Marcellus Earlington,STJ,32,18.2,3.8,8.2,0.462,0.4,1.3,0.27899999999999997,1.1,1.7,0.648,0.9,2.8,2.3,2.4,4.7,0.6,1.0,0.3,9.0
1142,Malik Martin,CHAR,29,29.8,3.0,6.4,0.47100000000000003,1.2,3.1,0.37799999999999995,1.8,2.4,0.7290000000000001,1.0,1.6,0.7,2.8,3.6,0.7,1.7,0.7,9.0
1143,Kendle Moore,CSU,32,30.2,2.9,6.3,0.45799999999999996,1.9,4.3,0.435,1.3,1.8,0.7240000000000001,1.2,1.9,0.2,2.0,2.2,2.2,1.3,0.0,9.0
1144,Keishawn Davidson,TTU,30,30.7,3.2,8.2,0.386,1.2,3.6,0.33,1.5,1.8,0.815,2.5,1.3,0.6,2.2,2.7,4.4,1.0,0.1,9.0
1145,DeJon Jarreau,U of H,30,23.1,2.8,7.4,0.374,0.2,1.3,0.175,3.2,4.1,0.795,2.8,2.5,0.8,3.5,4.3,3.7,0.6,0.4,9.0
1146,Nashon Hyland,VCU,31,20.6,3.2,7.5,0.433,2.0,4.7,0.434,0.5,0.8,0.667,1.2,2.3,0.3,1.9,2.2,1.8,0.8,0.3,9.0
1147,Andrien White,WF,31,24.2,2.8,7.4,0.38,1.8,4.8,0.376,1.6,1.9,0.8170000000000001,1.9,2.1,0.3,3.4,3.6,1.4,0.7,0.0,9.0
1148,Al-Amir Dawes,CLEM,31,29.9,3.0,7.9,0.381,1.5,4.9,0.318,1.5,1.8,0.789,2.5,1.8,0.2,2.6,2.8,2.5,1.0,0.0,9.0
1149,Cameron Satterwhite,NAU,29,24.3,3.1,7.3,0.42700000000000005,1.0,2.7,0.38,1.7,2.2,0.778,1.6,1.7,0.3,2.0,2.4,1.6,1.0,0.3,9.0
1150,Jamir Coleman,CCSU,25,20.2,3.5,7.8,0.451,0.4,1.4,0.314,1.5,2.1,0.7170000000000001,2.0,2.7,1.2,3.6,4.8,0.8,1.0,0.4,9.0
1151,Michael Akuchie,YSU,33,26.0,3.1,7.6,0.40399999999999997,1.3,4.5,0.287,1.5,2.1,0.7390000000000001,0.8,2.8,2.0,4.1,6.1,0.6,0.9,0.7,9.0
1152,Everett Duncan,UVM,33,28.4,2.7,6.0,0.444,1.6,4.5,0.354,2.1,2.5,0.8290000000000001,0.6,2.1,0.8,3.3,4.2,1.5,0.5,0.2,9.0
1153,Shakem Johnson,TSU,33,22.8,3.8,6.1,0.624,0.0,0.0,0.0,1.3,2.3,0.5710000000000001,1.7,3.2,1.8,3.5,5.3,0.7,0.7,0.6,9.0
1154,Keshawn Justice,SCU,32,27.2,3.1,7.2,0.424,1.5,4.0,0.38299999999999995,1.3,1.5,0.894,0.9,1.6,0.3,3.0,3.3,1.8,0.9,0.3,9.0
1155,Lucas Williamson,L-IL,32,30.2,3.1,6.9,0.44799999999999995,1.4,4.1,0.33299999999999996,1.4,2.0,0.6920000000000001,1.8,2.0,0.3,3.1,3.3,1.7,1.5,0.3,9.0
1156,Maxime Boursiquot,NU,31,24.7,3.9,6.8,0.569,0.3,0.9,0.35700000000000004,0.9,1.4,0.667,2.2,3.2,1.1,3.9,5.0,1.3,1.7,0.3,9.0
1157,Matthew Herasme,MAR,30,34.1,2.9,7.4,0.39799999999999996,2.0,4.9,0.39899999999999997,1.1,1.8,0.642,1.5,3.1,0.9,4.2,5.1,1.1,1.5,0.3,9.0
1158,Spencer Haldeman,UNI,29,30.5,2.9,7.0,0.40700000000000003,1.9,4.9,0.392,1.3,1.6,0.8440000000000001,1.4,2.1,0.2,3.6,3.8,1.6,0.7,0.1,9.0
1159,Lukas Jarrett,LC,27,24.7,3.2,6.1,0.527,0.9,2.3,0.377,1.7,2.5,0.662,2.1,1.7,1.1,3.8,5.0,3.1,0.6,1.1,9.0
1160,Lucas N'Guessan,ETSU,34,21.5,3.2,5.1,0.632,0.1,0.4,0.33299999999999996,2.4,3.4,0.696,1.5,2.9,1.9,4.0,5.8,0.5,0.4,1.1,8.9
1161,Alex Hunter,FU,32,32.0,3.1,7.5,0.418,2.0,5.7,0.35200000000000004,0.7,1.0,0.667,1.0,1.2,0.4,3.0,3.3,3.7,1.2,0.0,8.9
1162,Kareem South,Cal,32,30.0,3.1,8.7,0.353,1.2,3.9,0.298,1.7,1.9,0.855,1.0,1.5,0.7,1.6,2.3,1.0,0.7,0.1,8.9
1163,Lacey James,NIU,31,27.2,3.3,8.2,0.40299999999999997,0.6,1.7,0.34,1.8,2.7,0.655,1.7,3.0,2.3,5.5,7.7,0.5,0.9,0.7,8.9
