#,Player,Team,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG
406,Anthony Gill,UVA,37,28.0,5.1,8.8,0.58,0.1,0.1,1.0,3.5,4.7,0.746,1.1,2.3,2.2,4.0,6.1,0.8,0.6,0.6,13.8
407,Lamonte Bearden,UB,30,29.9,4.4,10.4,0.423,0.5,2.1,0.25,4.4,5.7,0.767,2.3,2.5,0.7,2.2,2.9,4.2,1.6,0.3,13.7
408,"Reggie Upshaw, Jr.",MTSU,35,31.2,5.3,10.6,0.49700000000000005,0.8,2.0,0.38,2.4,4.8,0.494,1.8,2.3,2.9,5.6,8.5,2.2,1.5,0.8,13.7
409,Jaysean Paige,WVU,35,22.5,4.9,10.7,0.455,1.2,3.8,0.32299999999999995,2.7,3.5,0.785,1.5,2.9,1.6,1.9,3.5,1.2,1.5,0.2,13.7
410,Luke Nelson,UCI,38,31.0,4.7,10.8,0.43,2.2,6.1,0.358,2.2,2.6,0.866,1.8,1.7,0.3,2.6,2.9,3.9,1.3,0.1,13.7
411,Myke Henry,DEP,31,28.9,5.5,10.2,0.536,0.7,1.9,0.36700000000000005,2.0,2.8,0.7240000000000001,2.5,3.1,2.1,4.1,6.2,1.0,0.8,0.3,13.7
412,Emani Gant,TSU,29,27.2,5.2,10.4,0.503,0.0,0.1,0.0,3.2,4.4,0.721,1.8,2.3,2.7,5.0,7.7,1.4,0.8,0.5,13.7
413,Aaron Cosby,WKU,34,31.6,4.0,11.4,0.35,2.4,6.5,0.36700000000000005,3.3,3.9,0.855,2.0,1.4,0.5,3.2,3.6,2.0,0.4,0.1,13.7
414,Elijah Wilson,CCU,33,31.2,4.7,12.0,0.392,2.3,6.4,0.36,2.0,2.8,0.6990000000000001,1.7,2.1,0.9,3.1,4.0,0.9,0.8,0.2,13.7
415,D.J. Fenner,UNR,38,33.8,4.6,12.5,0.366,1.4,4.7,0.299,3.1,3.6,0.855,1.7,2.8,0.7,3.9,4.6,1.9,1.1,0.5,13.7
416,Kris Jenkins,VILL,40,28.4,4.5,9.8,0.45899999999999996,2.5,6.5,0.386,2.2,2.6,0.845,1.3,2.6,0.5,3.4,3.9,2.2,0.8,0.4,13.6
417,Jared Terrell,URI,32,35.5,4.6,11.7,0.397,1.3,3.7,0.34700000000000003,3.1,4.1,0.75,1.9,2.5,0.4,3.0,3.4,2.6,1.2,0.2,13.6
418,Isaiah Johnson,AKR,35,25.4,5.0,8.7,0.574,0.0,0.1,0.2,3.6,6.1,0.599,1.5,2.4,2.7,4.9,7.6,1.6,0.5,1.3,13.6
419,George King,CU,34,25.4,4.5,10.0,0.446,2.0,4.4,0.456,2.6,3.5,0.748,1.9,1.8,1.6,3.1,4.7,0.7,0.4,0.2,13.6
420,Charles Cooper,UWGB,36,26.7,4.4,9.4,0.47100000000000003,0.2,1.0,0.222,4.4,6.4,0.69,2.1,1.8,1.6,3.9,5.5,1.5,1.0,0.2,13.6
421,Dylan Smith,UNCA,34,27.3,3.9,10.7,0.369,2.4,6.8,0.349,3.3,4.0,0.8220000000000001,2.6,2.4,0.4,2.3,2.6,1.9,1.0,0.3,13.5
422,Rokas Gustys,HOF,34,30.4,5.6,8.6,0.66,0.0,0.0,0.0,2.2,5.1,0.436,1.8,3.4,4.1,8.9,13.0,0.9,0.9,1.2,13.5
423,Alex Rosenberg,COM,30,29.0,4.2,10.1,0.41100000000000003,1.3,3.8,0.33,3.9,5.4,0.718,1.4,2.3,1.5,2.6,4.2,1.9,0.7,0.3,13.5
424,Wayne Langston,MSU,31,29.9,5.3,8.3,0.632,0.0,0.0,0.0,3.0,4.3,0.6970000000000001,1.5,3.6,2.7,3.4,6.1,1.4,0.8,0.4,13.5
425,Jordan Mathews,Cal,34,29.7,4.2,9.9,0.423,2.6,6.3,0.41600000000000004,2.4,3.1,0.7979999999999999,1.3,2.1,0.7,2.6,3.4,1.2,0.5,0.0,13.5
426,Troy Harper,CAM,30,27.8,3.9,10.2,0.386,1.3,4.4,0.293,4.3,5.6,0.768,2.3,2.5,0.3,2.9,3.3,1.4,1.0,0.2,13.5
427,Nick Garth,LU,29,25.3,4.2,11.1,0.381,2.3,6.8,0.337,2.7,3.3,0.812,1.8,2.0,0.8,2.0,2.8,2.6,0.9,0.0,13.4
428,Tyler Dorsey,UO,36,30.1,4.2,9.6,0.441,1.9,4.6,0.406,3.1,4.3,0.7120000000000001,1.9,2.1,1.3,3.0,4.3,2.0,0.8,0.2,13.4
429,Sindarius Thornwell,USC,34,33.1,4.2,11.1,0.382,1.4,4.1,0.33299999999999996,3.6,4.7,0.764,2.3,1.9,1.1,3.7,4.8,3.8,1.5,0.5,13.4
430,Jordan McLaughlin,USC,34,32.4,4.8,10.1,0.47,1.6,3.9,0.424,2.2,3.0,0.738,2.4,1.0,0.5,3.3,3.8,4.7,1.6,0.1,13.4
431,"Earvin Morris, Jr.",UTEP,32,25.7,4.7,10.2,0.46,1.6,4.4,0.355,2.5,3.7,0.669,1.6,2.7,0.5,3.0,3.5,1.8,0.8,0.3,13.4
432,Malachi Richardson,SU,37,34.4,4.1,11.1,0.369,2.1,6.1,0.353,3.1,4.2,0.72,2.1,2.5,0.5,3.8,4.3,2.1,1.2,0.3,13.4
433,Matt Klinewski,LC,30,26.0,5.0,10.1,0.49700000000000005,0.0,0.1,0.33299999999999996,3.3,4.3,0.762,1.8,2.8,1.6,3.4,4.9,1.3,0.4,0.5,13.4
434,Cameron Oliver,UNR,38,29.4,5.3,10.4,0.506,0.5,1.6,0.32799999999999996,2.3,3.5,0.664,2.1,3.1,2.7,6.4,9.1,0.8,0.6,2.6,13.4
435,Tra'Vaughn White,LONG,26,32.9,4.5,12.6,0.355,1.6,5.3,0.304,2.8,3.3,0.851,1.5,2.4,0.6,2.3,2.8,2.5,1.0,0.0,13.4
436,Tyron Criswell,UNR,38,30.3,4.6,9.0,0.51,0.3,1.2,0.28300000000000003,3.9,5.4,0.7170000000000001,2.1,2.9,2.4,3.7,6.2,2.1,1.0,0.6,13.4
437,Jaleen Smith,UNH,30,34.6,4.1,10.0,0.40700000000000003,1.3,3.6,0.36700000000000005,3.9,4.3,0.9,2.2,2.4,1.3,4.2,5.5,3.4,0.9,0.4,13.4
438,Anthony Drmic,BSU,31,29.2,4.3,9.9,0.435,2.0,5.8,0.33899999999999997,2.7,3.9,0.708,1.6,3.0,1.0,3.4,4.4,1.4,0.9,0.0,13.4
439,Cheddi Mosely,BU,30,29.8,4.2,10.4,0.39899999999999997,2.3,7.1,0.32899999999999996,2.7,3.4,0.777,2.1,2.0,0.4,2.6,2.9,1.0,1.1,0.1,13.3
440,Corey Henson,WC,34,30.1,4.6,10.6,0.428,2.2,5.4,0.402,2.0,2.5,0.821,1.8,2.3,0.6,2.4,3.0,2.9,1.1,0.0,13.3
441,Tavon Blackmon,BU,26,34.4,4.4,9.6,0.456,1.1,2.4,0.444,3.5,4.6,0.75,3.2,2.4,0.4,1.9,2.3,5.5,1.2,0.0,13.3
442,Derrick Griffin,TSU,27,34.0,5.3,8.0,0.662,0.0,0.1,0.0,2.7,5.1,0.525,1.1,2.7,4.9,6.2,11.1,0.6,0.7,2.3,13.3
443,Raeford Worsham,JSU,35,31.7,4.9,9.6,0.515,0.1,0.6,0.15,3.3,5.6,0.5920000000000001,2.2,2.8,3.0,4.7,7.7,2.1,1.7,0.8,13.3
444,Nick Lindner,LC,29,32.3,4.4,11.6,0.37799999999999995,1.4,4.3,0.331,3.1,4.1,0.75,2.1,2.2,0.4,1.6,2.0,4.0,0.8,0.0,13.3
445,D'Shon Taylor,NSU,33,28.7,4.5,9.9,0.45,1.3,3.8,0.355,3.0,3.9,0.769,1.9,2.6,1.7,3.6,5.3,1.5,1.2,0.6,13.3
446,Jarred Jones,L-MD,26,27.8,4.8,9.6,0.5,0.0,0.2,0.0,3.7,4.7,0.785,2.5,3.3,2.1,5.1,7.2,1.2,1.0,1.1,13.3
447,Ronnie Drinnon,SFU,30,32.6,5.0,10.3,0.485,0.5,1.5,0.304,2.8,4.8,0.5870000000000001,1.7,2.4,3.7,7.2,11.0,1.7,0.7,0.1,13.3
448,"Clide Geffrard, Jr.",SFA,34,24.3,4.5,9.2,0.49,1.3,3.8,0.34600000000000003,2.9,3.7,0.8,1.6,2.3,2.1,3.8,5.9,1.4,0.9,0.6,13.3
449,Devin Williams,WVU,35,25.4,4.4,9.4,0.467,0.0,0.0,0.0,4.5,6.4,0.693,2.3,2.5,3.5,5.9,9.5,1.4,0.7,0.2,13.3
450,Grant Mullins,COM,35,31.1,4.0,8.6,0.46799999999999997,2.0,4.5,0.439,3.2,3.9,0.831,1.3,2.3,0.5,3.3,3.8,3.3,0.8,0.1,13.3
451,Troy Williams,IU,35,26.2,4.7,9.1,0.513,0.7,2.1,0.34700000000000003,3.2,4.6,0.691,2.7,2.2,1.4,4.4,5.8,2.0,1.1,0.8,13.3
452,John Gillon,CSU,34,31.7,3.5,9.1,0.384,1.8,5.3,0.335,4.5,5.1,0.879,2.3,2.5,0.4,2.4,2.9,3.9,0.8,0.1,13.2
453,Josh Hagins,UALR,35,30.7,4.6,10.2,0.45299999999999996,1.6,4.3,0.38299999999999995,2.3,2.8,0.8370000000000001,1.7,2.1,0.8,3.4,4.2,4.7,1.5,0.2,13.2
454,Akeem Springs,UWM,32,31.9,4.8,9.8,0.49,1.2,3.5,0.35100000000000003,2.4,3.3,0.71,1.4,2.0,1.1,4.3,5.3,1.7,0.8,0.1,13.2
455,Tre Burnette,USD,32,23.5,5.4,12.2,0.442,1.3,4.0,0.318,1.2,2.3,0.514,1.6,2.8,1.5,5.1,6.6,1.5,0.8,1.0,13.2
456,Jordon Varnado,TU,31,28.3,5.1,10.6,0.485,0.9,2.8,0.318,2.0,3.2,0.636,1.1,2.5,2.3,4.6,6.9,0.9,0.6,1.2,13.2
457,Byron Hawkins,TU,31,30.0,4.1,10.4,0.39299999999999996,1.8,5.8,0.313,3.2,4.2,0.767,1.2,1.9,0.4,2.1,2.5,2.2,0.8,0.2,13.2
458,Shawn Anderson,USNA,33,30.3,5.0,10.0,0.498,0.7,2.3,0.316,2.5,3.8,0.653,2.3,2.0,1.1,2.9,4.0,2.6,0.8,0.1,13.2
459,Alec Kobre,PAC,22,27.3,4.3,8.5,0.505,2.7,6.2,0.441,1.8,2.0,0.909,1.0,2.7,0.1,1.3,1.5,0.9,0.3,0.0,13.2
460,Zena Edosomwan,HAR,28,26.0,5.2,10.4,0.505,0.0,0.0,0.0,2.7,5.5,0.49,2.1,2.9,2.6,7.2,9.8,1.9,0.5,1.2,13.2
461,Micah Seaborn,MU,36,27.7,4.4,10.5,0.424,1.9,4.9,0.386,2.4,2.8,0.843,1.8,2.2,0.4,2.7,3.1,2.0,1.0,0.2,13.2
462,Jordan Wilson,UNC,31,31.7,4.5,10.1,0.446,2.1,5.2,0.406,2.0,2.6,0.768,1.6,2.4,0.3,2.5,2.9,2.8,0.7,0.0,13.2
463,Geovonie McKnight,MU,32,32.2,4.9,11.4,0.429,0.2,0.7,0.261,3.2,4.3,0.752,2.4,2.2,1.2,2.8,4.0,2.2,1.1,0.2,13.2
464,Joseph Uchebo,CHAR,33,27.9,5.5,9.4,0.584,0.0,0.0,0.0,2.2,3.9,0.5539999999999999,1.3,1.8,3.8,7.7,11.5,0.9,1.0,0.7,13.2
465,Roderick Bobbitt,UH,33,34.1,3.8,9.9,0.38299999999999995,1.7,5.0,0.33299999999999996,3.9,4.9,0.8009999999999999,2.8,2.6,1.1,3.3,4.3,5.5,2.1,0.2,13.2
466,Walter Wright,UM,33,32.7,4.5,11.1,0.40299999999999997,1.4,3.9,0.364,2.8,3.5,0.7909999999999999,2.7,2.6,0.7,2.9,3.5,4.6,1.0,0.0,13.2
467,Nico Clareth,SC,34,26.6,5.1,11.1,0.45899999999999996,1.6,5.1,0.32,1.3,2.2,0.595,2.3,2.5,1.0,2.2,3.2,2.2,1.6,0.6,13.1
468,Kevin Ferguson,USMA,29,27.5,5.3,8.6,0.618,0.0,0.0,0.0,2.5,3.6,0.695,1.9,3.0,3.9,5.7,9.7,1.2,0.5,1.6,13.1
469,Tavon Allen,DREX,31,30.3,4.3,11.8,0.36700000000000005,2.3,6.3,0.369,2.2,2.6,0.8270000000000001,1.6,3.1,0.4,2.5,2.9,2.3,0.6,0.5,13.1
470,Matt Donlan,YSU,32,34.7,4.6,10.0,0.46299999999999997,2.6,5.5,0.46299999999999997,1.3,1.6,0.84,1.5,1.8,0.4,4.1,4.5,1.3,0.5,0.2,13.1
471,Chris Cokley,UAB,33,22.1,5.3,9.3,0.573,0.0,0.0,0.0,2.5,3.4,0.723,1.0,2.8,2.3,4.2,6.5,1.4,0.9,0.7,13.1
472,Ed Stephens,SCSU,34,30.4,4.4,10.0,0.43700000000000006,2.6,6.6,0.40399999999999997,1.7,2.0,0.841,1.0,1.8,0.4,2.1,2.4,1.6,0.7,0.0,13.1
473,Bronson Koenig,UW,35,34.9,4.3,11.0,0.392,2.4,6.1,0.39,2.1,2.8,0.763,1.5,2.2,0.4,2.4,2.8,2.4,0.4,0.2,13.1
474,Bruce Beckford,NC A&T,29,30.3,4.3,10.2,0.42200000000000004,1.0,2.8,0.36200000000000004,3.5,4.6,0.759,2.7,3.3,1.6,5.2,6.9,1.0,0.7,0.4,13.1
475,Blake Hamilton,UB,34,26.5,4.5,9.8,0.455,1.6,4.1,0.379,2.6,3.5,0.7390000000000001,2.9,2.8,1.3,5.7,7.1,2.5,1.4,0.4,13.1
476,Aaron Bacote,ODU,38,26.1,4.1,9.6,0.429,1.2,3.6,0.34299999999999997,3.6,4.4,0.8140000000000001,1.6,2.3,0.3,2.5,2.9,2.2,0.8,0.2,13.1
477,Tres Tinkle,OSU,27,27.7,4.0,9.1,0.441,1.1,3.0,0.36200000000000004,4.0,5.4,0.735,1.4,2.7,1.5,3.9,5.4,1.1,1.2,0.5,13.1
478,Jalen Hayes,OU,34,30.6,4.9,9.4,0.525,0.1,0.3,0.33299999999999996,3.1,4.2,0.7290000000000001,1.5,2.9,2.2,6.4,8.6,0.8,0.9,0.5,13.1
479,Austin Price,LU,32,33.0,4.5,10.9,0.414,2.2,5.6,0.385,1.9,2.7,0.706,1.7,2.6,0.8,2.6,3.4,2.3,1.7,0.5,13.0
480,Aly Ahmed,CSUB,33,28.2,5.1,10.9,0.469,0.1,0.1,0.5,2.7,4.0,0.677,2.5,2.8,1.8,4.5,6.2,1.0,0.7,1.1,13.0
481,Francis Alonso,UNCG,34,28.4,4.1,9.2,0.444,2.5,6.3,0.395,2.4,2.8,0.851,1.9,2.0,0.2,1.5,1.8,1.8,0.5,0.1,13.0
482,Paris Collins,JSU,35,30.5,4.8,13.0,0.369,1.6,5.5,0.284,1.9,3.0,0.619,1.9,2.4,1.4,4.7,6.1,1.8,1.9,0.7,13.0
483,Jordan Woodard,OU,37,29.8,4.1,9.8,0.41600000000000004,2.2,4.8,0.455,2.7,3.3,0.805,1.6,2.4,0.9,2.1,3.0,3.4,1.6,0.2,13.0
484,Felix Von Hofe,EWU,33,32.5,4.2,9.7,0.43799999999999994,3.2,7.5,0.423,1.3,1.7,0.772,0.8,2.0,0.5,3.1,3.5,0.9,0.6,0.5,13.0
485,Deyshonee Much,IC,30,28.9,4.3,9.0,0.474,2.7,6.0,0.447,1.8,2.2,0.8059999999999999,1.6,2.2,0.7,2.8,3.5,1.8,1.1,0.2,13.0
486,Craig Sword,MSU,31,29.2,4.6,10.2,0.451,0.7,3.2,0.23199999999999998,3.0,4.5,0.6759999999999999,3.1,3.3,1.1,2.8,3.9,3.0,1.3,0.9,13.0
487,Mike Morsell,TU,33,30.4,4.4,11.3,0.39,1.3,4.1,0.311,2.9,4.0,0.7290000000000001,2.2,2.8,1.3,2.8,4.1,2.5,1.1,0.5,13.0
488,Brian Darden,HU,32,31.6,4.0,11.5,0.344,2.5,7.7,0.331,2.5,3.0,0.8440000000000001,1.7,2.3,0.2,1.8,2.1,1.8,0.8,0.0,13.0
489,John Konchar,IPFW,34,35.6,4.8,8.2,0.584,0.9,1.9,0.439,2.5,3.5,0.723,1.5,2.4,2.7,6.5,9.2,2.7,2.1,0.3,13.0
490,Troy Caupain,UC,33,33.5,4.3,11.5,0.375,1.7,5.2,0.324,2.7,3.4,0.7879999999999999,1.8,1.5,0.5,3.3,3.8,4.8,1.1,0.4,13.0
491,Mario Moody,BCU,32,27.8,4.8,9.8,0.489,0.9,2.7,0.32899999999999996,2.5,3.6,0.698,2.5,3.2,2.5,4.9,7.4,1.0,0.9,2.4,13.0
492,Trevor Cooney,SU,37,36.4,4.1,11.6,0.348,2.5,7.0,0.354,2.4,2.9,0.8059999999999999,1.5,1.3,0.6,2.0,2.5,2.3,1.6,0.1,12.9
493,Abdul-Malik Abu,NCST,33,28.3,5.0,10.2,0.49,0.0,0.0,0.0,2.9,4.7,0.63,1.7,2.7,3.6,5.2,8.8,1.3,0.4,0.7,12.9
494,Evan Singletary,ALB,33,33.3,4.2,10.3,0.409,1.5,4.4,0.345,3.0,4.0,0.75,2.2,2.3,0.5,3.1,3.6,2.9,1.2,0.2,12.9
495,Jesse Reed,AU,31,37.8,4.4,10.0,0.44299999999999995,1.7,4.4,0.397,2.4,3.2,0.737,2.4,2.5,0.6,3.9,4.5,2.1,0.9,0.6,12.9
496,Gio McLean,QU,29,30.8,4.2,11.8,0.35700000000000004,1.9,5.6,0.33299999999999996,2.7,3.4,0.778,3.0,2.4,1.0,3.7,4.7,3.3,0.7,0.0,12.9
497,Abdel Nader,ISU,35,31.1,4.6,9.6,0.478,1.5,4.0,0.371,2.2,3.0,0.736,2.3,2.8,0.7,4.2,5.0,1.5,1.1,0.7,12.9
498,Maverick Rowan,NCST,33,33.4,4.2,11.8,0.36,2.5,7.3,0.336,2.0,2.6,0.765,1.5,2.2,0.9,2.2,3.1,0.7,0.5,0.1,12.9
499,Cleon Roberts,LU,31,36.7,4.1,10.6,0.387,2.1,5.8,0.359,2.6,3.4,0.779,1.8,2.8,1.4,2.2,3.6,1.2,1.9,0.4,12.9
500,Tyreek Jewell,SFC,32,32.8,4.4,11.4,0.385,1.4,4.8,0.294,2.7,4.0,0.659,2.0,2.0,2.0,3.6,5.6,2.1,1.0,0.2,12.9
501,Frank Mason,KU,38,33.5,4.1,9.4,0.434,1.1,3.0,0.381,3.6,4.8,0.7390000000000001,1.9,2.2,0.7,3.6,4.3,4.6,1.3,0.1,12.9
502,Brendan Westendorf,SEA,32,32.2,4.5,11.2,0.402,1.7,4.0,0.419,2.2,2.9,0.75,3.3,2.1,1.2,4.1,5.3,4.2,1.8,0.1,12.8
503,Duda Sanadze,USD,29,25.3,4.6,12.0,0.382,1.6,5.4,0.28800000000000003,2.1,2.9,0.735,1.8,2.3,0.8,3.2,4.0,1.1,0.9,0.2,12.8
504,Greg Brown,SFU,28,34.3,4.6,11.5,0.39899999999999997,1.2,3.5,0.354,2.4,3.3,0.71,2.5,2.6,0.5,2.7,3.2,3.3,0.9,0.2,12.8
505,Isaiah Williams,IC,33,32.7,4.6,10.6,0.433,2.6,7.3,0.35100000000000003,1.1,1.6,0.6920000000000001,1.4,2.8,2.1,4.8,6.9,1.9,0.8,0.5,12.8
506,Nisre Zouzoua,BU,31,30.3,4.2,10.4,0.408,1.9,5.2,0.37,2.4,2.9,0.843,1.5,2.8,0.6,2.5,3.2,1.4,0.8,0.3,12.8
507,Rodney Purvis,UConn,36,28.9,4.5,10.4,0.434,1.9,5.1,0.385,1.8,2.8,0.657,1.5,2.0,0.4,2.5,3.0,2.1,0.9,0.1,12.8
508,Stevie Browning,MU,33,32.6,5.0,10.9,0.457,1.4,4.1,0.33799999999999997,1.4,1.9,0.742,2.5,2.1,1.2,3.3,4.5,3.6,1.1,0.4,12.8
509,Harold McBride,GWU,33,28.9,4.1,10.9,0.374,1.9,5.2,0.365,2.7,3.3,0.833,2.2,1.7,0.6,2.3,2.9,4.0,1.4,0.1,12.8
510,Rodney Elliott,UMBC,28,29.8,3.7,9.2,0.402,1.3,4.4,0.295,4.1,5.0,0.8140000000000001,2.7,3.4,0.8,2.3,3.1,3.6,0.9,0.1,12.8
511,Jett Raines,PU,32,27.4,4.6,8.9,0.521,0.2,1.0,0.212,3.3,4.6,0.726,1.1,2.6,2.1,2.8,4.9,0.6,0.6,0.5,12.8
512,Joel Berry,UNC,40,30.7,4.4,9.9,0.444,1.7,4.5,0.382,2.3,2.6,0.867,1.5,2.2,0.6,2.7,3.3,3.8,1.4,0.2,12.8
513,Kenny Gaines,UGA,34,29.2,4.1,10.9,0.382,2.5,6.5,0.38299999999999995,2.0,2.6,0.7440000000000001,1.5,3.1,0.8,2.1,2.9,1.0,0.8,0.7,12.8
514,Christian Terrell,FGC,35,29.2,4.5,10.2,0.445,1.3,3.7,0.359,2.3,3.2,0.7170000000000001,1.3,1.9,1.1,4.0,5.1,2.3,1.2,0.4,12.7
515,Bryce Jones,MSU,31,31.9,3.8,9.8,0.389,1.2,3.5,0.336,3.9,4.5,0.871,2.8,3.1,0.6,3.4,4.0,4.2,1.2,0.5,12.7
516,Ike Iroegbu,WSU,31,30.7,4.5,9.9,0.45299999999999996,1.1,3.1,0.34700000000000003,2.7,3.5,0.7709999999999999,2.8,1.9,0.5,2.8,3.4,3.6,0.9,0.1,12.7
517,Micheal Warren,CSUN,30,29.6,4.0,8.9,0.44799999999999995,0.9,2.6,0.342,3.8,4.8,0.7929999999999999,1.8,3.0,1.1,2.9,4.1,2.2,1.3,0.3,12.7
518,Hunter Ware,BU,30,32.6,4.7,11.4,0.413,2.0,5.5,0.36700000000000005,1.3,2.0,0.6609999999999999,2.1,2.6,0.6,2.6,3.2,1.5,1.3,0.2,12.7
519,A.J. Jacobson,NDSU,33,34.3,4.2,9.6,0.43700000000000006,1.6,4.5,0.34700000000000003,2.8,3.6,0.78,1.2,2.6,0.5,3.4,3.9,1.5,0.5,0.4,12.7
520,Ky Howard,NJIT,34,32.0,4.1,8.4,0.495,0.7,1.9,0.379,3.7,4.8,0.762,3.2,2.9,0.9,3.7,4.6,4.5,1.0,0.1,12.7
521,Darien Nelson-Henry,PENN,27,28.0,5.2,9.1,0.5710000000000001,0.1,0.2,0.33299999999999996,2.2,3.1,0.711,2.6,2.3,2.5,5.6,8.1,1.8,0.4,1.2,12.7
522,Brandon Sherrod,YALE,30,27.8,4.6,8.0,0.568,0.0,0.0,0.0,3.6,6.1,0.585,1.3,2.3,2.8,4.2,7.0,1.2,0.8,0.7,12.7
523,Denzel Ingram,UNCW,32,32.6,4.1,11.2,0.361,2.3,6.3,0.371,2.2,2.7,0.816,1.8,2.2,0.4,1.8,2.3,3.3,1.4,0.0,12.7
524,Dequon Miller,MSU,32,34.7,4.1,11.5,0.358,1.8,5.5,0.326,2.7,3.8,0.691,2.6,1.9,0.5,2.6,3.1,3.0,0.6,0.0,12.7
525,Jalen Jones,UTA,35,25.1,4.4,9.6,0.46,1.4,4.0,0.35700000000000004,2.4,3.0,0.8079999999999999,0.8,2.1,1.9,3.3,5.2,1.2,0.8,0.0,12.7
526,Erick Neal,UTA,34,31.4,4.1,10.5,0.38799999999999996,1.9,5.9,0.33,2.6,3.6,0.73,2.6,2.8,0.9,3.1,4.0,6.2,1.6,0.1,12.7
527,Jordan Fouse,UWGB,36,31.6,4.4,10.6,0.41200000000000003,1.1,3.7,0.308,2.8,3.8,0.732,2.2,3.0,2.0,6.3,8.3,3.3,2.1,1.4,12.7
528,Justin Edwards,KSU,33,31.6,4.4,9.9,0.442,1.2,3.5,0.325,2.7,3.9,0.6920000000000001,2.2,2.2,2.5,3.5,5.9,2.8,1.8,0.5,12.7
529,J.C. Fuller,WIU,27,29.0,4.6,11.5,0.397,1.4,3.9,0.35200000000000004,2.2,2.5,0.8809999999999999,1.9,1.9,0.9,3.6,4.5,1.9,0.6,0.3,12.7
530,Joe Rosga,UD,29,33.2,4.0,8.3,0.479,1.3,3.3,0.389,3.4,3.9,0.885,1.7,1.8,0.6,1.9,2.4,2.2,1.4,0.0,12.7
531,Isaiah Cousins,OU,37,33.3,4.6,11.2,0.406,1.8,4.3,0.41100000000000003,1.8,2.6,0.67,2.4,1.7,0.6,3.8,4.5,4.5,1.4,0.3,12.6
532,Brian Pegg,STET,34,28.7,5.4,9.4,0.5760000000000001,0.0,0.0,0.0,1.8,3.5,0.504,2.3,3.2,3.4,6.4,9.8,1.1,0.9,1.0,12.6
533,Kayel Locke,UNCG,34,30.3,4.9,10.9,0.455,0.9,2.9,0.309,1.9,3.2,0.5870000000000001,1.9,2.1,1.6,3.9,5.4,1.6,0.5,0.1,12.6
534,Aakim Saintil,LIU,31,29.2,3.6,9.8,0.368,1.1,4.2,0.262,4.3,5.4,0.807,2.9,3.4,0.4,1.8,2.2,4.7,1.5,0.0,12.6
535,Sabri Thompson,NSU,28,27.4,4.2,9.8,0.43200000000000005,2.0,5.1,0.389,2.2,2.7,0.816,1.9,2.1,1.0,2.2,3.2,2.2,0.6,0.3,12.6
536,Brandon Brown,LMU,31,31.7,4.6,12.3,0.37799999999999995,0.7,2.5,0.282,2.6,3.5,0.757,2.5,1.7,0.9,1.5,2.4,5.7,1.4,0.0,12.6
537,Kenny Kaminski,OU,33,30.4,4.0,10.3,0.387,2.5,6.9,0.36200000000000004,2.1,2.4,0.863,1.2,2.2,0.4,3.3,3.7,1.2,0.5,0.3,12.6
538,Billy Garrett,DEP,30,28.0,3.9,9.8,0.395,0.9,3.4,0.27699999999999997,3.9,4.8,0.8190000000000001,2.5,2.7,0.3,2.7,2.9,3.5,0.7,0.3,12.6
539,Michael Carey,WC,34,29.1,4.4,8.8,0.503,0.4,1.6,0.273,3.3,4.0,0.81,1.6,2.5,3.2,5.9,9.1,1.5,0.7,0.8,12.6
540,Marcus Paige,UNC,34,31.6,4.1,10.4,0.39799999999999996,2.2,6.1,0.35600000000000004,2.1,2.7,0.774,1.2,1.5,0.4,2.1,2.5,3.8,1.1,0.4,12.6
541,Kevin Mays,CSUB,33,24.8,4.8,9.4,0.518,0.2,0.6,0.35,2.7,4.0,0.672,1.2,2.8,3.5,4.5,8.0,1.0,1.0,0.3,12.6
542,Antonio Blakeney,LSU,33,30.8,4.2,9.8,0.425,1.6,4.7,0.335,2.7,3.6,0.748,0.8,1.5,0.8,2.7,3.5,0.9,0.7,0.2,12.6
543,Angel Rodriguez,UM,35,30.2,4.1,9.3,0.442,1.6,4.7,0.341,2.7,3.4,0.8,2.5,2.6,0.7,1.9,2.5,4.5,1.7,0.2,12.6
544,Jontrell Walker,UIW,28,23.5,3.7,9.6,0.384,1.7,5.1,0.336,3.5,3.8,0.9329999999999999,2.3,1.8,0.4,1.2,1.6,1.9,1.0,0.1,12.6
545,Shivaughn Wiggins,CCU,30,32.5,3.5,8.0,0.44,1.1,2.9,0.375,4.4,6.3,0.698,1.6,1.8,0.6,2.4,3.0,3.6,1.5,0.1,12.6
546,Tony Parker,UCLA,32,25.1,5.1,9.5,0.539,0.0,0.0,0.0,2.3,4.7,0.493,1.7,3.2,3.2,4.9,8.2,0.7,0.6,1.0,12.6
547,J.T. Yoho,WRST,34,30.4,4.8,10.9,0.442,1.5,3.8,0.395,1.5,2.1,0.7040000000000001,2.2,2.4,0.6,4.3,4.9,2.4,0.5,0.1,12.6
548,Trey Kell,SDSU,38,28.5,4.2,10.3,0.405,1.9,4.9,0.384,2.4,3.6,0.667,1.8,1.3,0.8,3.0,3.7,1.4,0.8,0.2,12.6
549,Jordan Johnson,UWM,33,35.2,3.5,8.1,0.433,0.8,2.5,0.321,4.7,6.0,0.7879999999999999,2.8,1.9,0.6,3.0,3.6,8.1,0.9,0.0,12.5
