#,Player,Team,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG
428,Joey Rodriguez,VCU,36,32.9,4.4,10.0,0.435,1.6,4.5,0.35,2.6,3.3,0.805,2.7,1.7,0.8,1.9,2.8,5.8,1.9,0.0,12.9
429,Ike Okoye,BSU,32,27.4,5.5,10.2,0.537,0.0,0.1,0.0,1.9,2.6,0.7440000000000001,1.6,2.4,1.7,6.2,7.9,1.3,0.7,1.4,12.9
430,Anthony Banks,FGC,29,27.4,5.3,9.3,0.5670000000000001,0.0,0.0,0.0,2.3,3.9,0.596,1.4,2.7,3.4,3.1,6.6,0.8,1.0,0.8,12.9
431,Eric Tramiel,UNT,28,27.6,4.8,8.7,0.545,0.4,1.3,0.278,3.0,5.1,0.599,1.9,3.1,1.9,4.2,6.0,0.6,0.6,0.8,12.9
432,Jake Barnett,U of T,32,34.1,4.2,11.3,0.371,2.2,6.0,0.37,2.3,2.8,0.802,2.8,2.2,0.8,3.5,4.3,1.5,0.6,0.1,12.9
433,Reggie Jackson,BC,31,30.1,4.7,10.9,0.43,1.0,3.5,0.29100000000000004,2.5,3.4,0.733,2.6,2.0,1.9,3.8,5.7,4.5,0.6,0.5,12.9
434,Lucas Hargrove,AU,32,32.3,4.8,9.9,0.48100000000000004,0.8,3.1,0.273,2.5,3.6,0.7020000000000001,2.7,2.7,1.8,5.2,7.0,2.7,1.2,0.4,12.8
435,Julius Cheeks,MVSU,32,33.7,4.2,10.7,0.391,2.0,5.4,0.364,2.5,3.6,0.7020000000000001,2.5,2.0,0.6,3.3,4.0,2.7,1.4,0.1,12.8
436,Jordan Burgason,LIP,29,27.4,4.0,9.4,0.43,3.3,7.6,0.43799999999999994,1.4,1.7,0.84,1.2,1.6,0.9,2.3,3.2,2.4,0.7,0.1,12.8
437,Chad Tomko,UNCW,29,30.6,4.3,11.1,0.386,1.7,5.2,0.331,2.6,3.0,0.841,3.4,2.0,0.3,2.4,2.8,4.3,1.9,0.1,12.8
438,Jonathan Hall,STBN,28,31.2,5.1,9.8,0.522,0.2,0.6,0.389,2.4,3.7,0.635,2.4,2.5,2.1,3.6,5.8,3.6,1.5,0.7,12.8
439,Jereal Scott,SFA,32,24.0,4.8,9.1,0.526,0.0,0.0,0.0,3.2,4.5,0.727,1.7,2.9,2.1,3.4,5.5,0.5,0.4,0.7,12.8
440,Lawrence Westbrook,U of M,34,26.4,4.6,9.7,0.47100000000000003,1.6,3.8,0.41100000000000003,2.1,2.5,0.8370000000000001,2.2,2.2,0.6,2.1,2.6,2.2,0.8,0.1,12.8
441,Louis Dale,COR,31,28.4,4.6,9.9,0.469,1.6,4.1,0.391,1.9,2.2,0.853,2.2,2.4,0.6,2.3,2.9,4.7,1.4,0.1,12.8
442,Clint Sargent,SDSU,30,29.1,3.8,9.3,0.406,2.3,5.5,0.415,3.0,3.5,0.84,1.1,2.5,0.8,1.9,2.7,1.1,0.5,0.1,12.8
443,Dinma Odiakosa,ISU,33,29.7,4.8,7.9,0.611,0.0,0.0,0.0,3.1,5.3,0.5770000000000001,1.9,2.7,3.7,5.0,8.7,1.0,0.8,0.8,12.8
444,Jeremy Montgomery,CSU,33,28.5,4.1,9.3,0.442,2.1,5.2,0.40399999999999997,2.4,2.8,0.851,2.3,2.9,0.4,1.5,1.9,2.3,1.1,0.1,12.8
445,Marcus Morris,KU,36,24.7,4.8,8.5,0.57,0.3,0.9,0.375,2.8,4.2,0.66,1.3,2.6,2.7,3.4,6.1,1.0,0.9,0.3,12.8
446,Doug Davis,PRIN,31,31.2,4.3,10.0,0.43,2.4,5.6,0.425,1.8,2.0,0.873,2.2,1.5,0.6,2.0,2.6,1.3,1.0,0.1,12.7
447,Cornelius Hester,AAMU,27,25.4,4.6,11.7,0.391,1.6,5.3,0.308,1.9,2.4,0.8,1.4,1.2,1.1,2.1,3.2,1.4,1.2,0.3,12.7
448,Kawhi Leonard,SDSU,34,31.3,4.9,10.7,0.455,0.5,2.3,0.205,2.5,3.4,0.726,2.3,2.5,3.5,6.4,9.9,1.9,1.4,0.7,12.7
449,Jeremy Sexton,CSU,30,32.2,4.5,10.5,0.42700000000000005,2.2,5.8,0.38299999999999995,1.6,2.0,0.7829999999999999,2.9,1.9,0.3,1.7,2.0,2.3,1.4,0.2,12.7
450,Kevin Thompson,MSU,37,31.0,5.0,9.6,0.521,0.0,0.0,0.0,2.7,4.5,0.6,2.1,3.1,4.8,7.0,11.8,1.8,0.5,1.4,12.7
451,Warren Niles,ORU,32,29.2,4.5,10.9,0.414,1.8,4.9,0.365,1.9,2.7,0.698,2.7,2.1,0.6,2.8,3.4,2.0,0.7,0.1,12.7
452,Reggie Moore,WSU,31,32.5,3.4,8.2,0.41700000000000004,0.9,2.8,0.322,5.0,6.3,0.794,2.8,1.8,0.5,1.8,2.4,4.2,1.4,0.0,12.7
453,Will Harris,ALB,29,26.5,4.7,10.2,0.461,1.6,4.1,0.39799999999999996,1.6,2.1,0.758,1.9,1.9,1.3,3.0,4.3,1.0,0.7,0.1,12.7
454,Frankie Sullivan,AU,31,31.2,4.0,9.4,0.431,2.0,5.5,0.371,2.6,3.0,0.851,1.6,3.2,0.9,2.8,3.7,2.0,1.9,0.2,12.7
455,Landon Milbourne,UMD,33,29.6,5.1,10.3,0.496,0.4,1.2,0.342,2.0,2.8,0.728,1.5,2.6,1.9,3.0,4.9,0.8,1.1,1.2,12.7
456,Troy Cotton,UWGB,35,32.8,4.2,10.0,0.42,2.9,7.1,0.41700000000000004,1.3,1.6,0.807,1.1,2.3,0.7,2.3,3.0,1.0,0.8,0.1,12.7
457,Micah Williams,ETSU,35,26.7,4.2,9.0,0.47100000000000003,1.2,3.3,0.353,3.0,4.2,0.721,1.9,2.0,1.1,2.3,3.3,0.9,0.8,0.4,12.7
458,Morris Smith IV,UTSA,29,30.5,4.6,11.1,0.415,2.2,5.8,0.377,1.2,1.6,0.7659999999999999,1.2,1.2,0.4,4.1,4.5,0.7,0.9,0.2,12.7
459,David Lighty,OSU,37,36.3,4.4,9.0,0.49200000000000005,1.2,3.1,0.38299999999999995,2.6,4.1,0.632,2.3,2.4,1.4,3.1,4.5,3.0,1.6,0.5,12.6
460,Erving Walker,UF,34,32.9,3.7,10.8,0.341,2.0,5.7,0.34700000000000003,3.3,4.1,0.812,2.5,2.0,0.5,2.8,3.3,4.9,1.3,0.0,12.6
461,Juan Fernandez,TEM,34,31.6,4.4,10.2,0.42700000000000005,2.1,4.7,0.45299999999999996,1.8,2.1,0.847,1.9,2.5,0.3,2.1,2.4,3.6,0.9,0.1,12.6
462,J.P. Kuhlman,DAV,31,32.9,4.3,10.1,0.424,1.7,4.2,0.415,2.3,3.2,0.72,2.7,2.2,1.0,2.4,3.5,3.3,0.9,0.0,12.6
463,Christian Wall,CSU,31,32.5,4.1,11.2,0.369,1.5,4.5,0.331,2.9,4.0,0.732,2.9,3.2,0.7,2.8,3.5,2.9,1.4,0.1,12.6
464,Darrius Morrow,ECU,28,32.0,4.2,7.3,0.583,0.0,0.0,0.0,4.1,6.3,0.655,2.0,2.8,2.7,3.7,6.4,0.9,1.1,0.9,12.6
465,Kwame Vaughn,USF,30,29.4,3.9,9.0,0.439,0.7,2.4,0.292,4.1,5.5,0.735,2.4,2.3,0.4,3.5,4.0,1.9,0.8,0.1,12.6
466,Maze Stallworth,MSU,35,32.1,4.0,9.9,0.40299999999999997,2.7,6.7,0.408,1.9,2.3,0.8170000000000001,1.5,3.0,2.2,2.8,5.0,1.3,1.3,0.5,12.6
467,Demond Watt,TAMU-CC,32,30.5,4.8,7.3,0.655,0.0,0.0,0.0,3.0,4.5,0.667,1.8,2.3,2.8,5.0,7.8,1.6,0.8,1.2,12.6
468,Mike Scott,FDU,32,35.8,3.7,8.9,0.419,1.3,3.8,0.33899999999999997,3.9,4.8,0.8170000000000001,3.7,3.2,0.5,3.5,4.0,5.4,1.4,0.2,12.6
469,Jamal Barney,L-MD,24,23.8,4.8,11.2,0.42200000000000004,0.7,2.4,0.281,2.5,3.5,0.711,2.8,2.6,1.4,3.2,4.6,1.5,0.9,0.4,12.6
470,Wayne Chism,UT,37,27.0,4.6,9.8,0.466,0.9,2.9,0.324,2.5,3.4,0.758,1.6,2.8,2.0,5.2,7.2,1.1,1.1,1.3,12.6
471,Cleveland Richard,USMA,29,32.2,4.4,11.5,0.387,1.3,4.0,0.316,2.4,3.3,0.74,2.1,2.4,1.2,3.0,4.2,2.9,1.7,0.3,12.6
472,Carlon Brown,U of U,31,28.7,4.1,10.1,0.41,1.3,3.5,0.355,3.1,4.1,0.7559999999999999,2.8,2.2,0.7,3.4,4.1,2.5,0.9,0.0,12.6
473,Diego Kapelan,MSU,30,27.1,4.1,11.0,0.37,2.9,7.1,0.402,1.6,1.8,0.873,1.4,1.5,0.4,1.4,1.9,1.2,0.5,0.0,12.6
474,Chris Matthews,STBN,31,33.7,4.4,10.6,0.41,3.3,8.3,0.391,0.6,0.9,0.7040000000000001,1.6,2.0,0.4,2.5,2.9,2.3,0.7,0.2,12.6
475,Todd Brown,WRST,32,33.3,4.4,10.7,0.41600000000000004,1.7,4.4,0.386,2.0,2.7,0.736,1.5,1.9,1.3,3.1,4.4,2.2,1.1,0.2,12.6
476,James Eayrs,UWM,34,27.2,4.1,10.1,0.41200000000000003,1.4,4.3,0.33299999999999996,2.8,3.4,0.821,1.9,2.2,2.0,3.8,5.8,1.7,0.8,0.6,12.6
477,Charles Carmouche,UNO,29,33.5,4.1,10.4,0.397,1.2,3.3,0.371,3.2,5.2,0.613,2.8,3.1,1.0,3.8,4.8,2.1,1.4,0.5,12.6
478,J.P. Primm,UNCA,31,31.5,3.9,9.5,0.405,1.4,4.4,0.326,3.4,4.5,0.755,3.7,2.8,1.0,3.5,4.5,5.5,2.1,0.0,12.5
479,Josh Davis,SU,31,31.8,4.0,9.5,0.42,2.7,7.2,0.38299999999999995,1.8,2.3,0.775,1.5,1.5,0.8,3.1,3.9,1.6,0.8,0.0,12.5
480,Scott Machado,IC,31,28.1,3.8,9.4,0.40299999999999997,0.9,2.6,0.341,4.1,5.2,0.787,3.1,2.2,0.6,2.6,3.2,3.9,1.6,0.1,12.5
481,Kurtis Woods,KENN,33,31.4,4.3,11.7,0.36700000000000005,2.3,6.3,0.36200000000000004,1.6,2.6,0.621,2.0,1.4,1.4,1.8,3.2,1.4,1.2,0.1,12.5
482,Jackson Emery,BYU,35,28.9,4.1,8.5,0.48700000000000004,2.4,5.6,0.431,1.8,2.4,0.75,1.2,2.6,0.8,3.7,4.5,2.7,2.6,0.3,12.5
483,Devin Gibson,UTSA,30,35.1,3.6,8.9,0.408,0.8,2.3,0.36200000000000004,4.4,5.3,0.825,2.3,2.5,1.2,3.3,4.5,4.5,1.9,0.1,12.5
484,Chauncey Hardy,SHU,24,29.2,4.4,9.9,0.445,1.9,4.5,0.426,1.7,2.2,0.769,2.2,2.5,1.1,1.9,3.0,2.5,1.3,0.3,12.5
485,Devin Brown,HC,30,25.5,3.8,8.5,0.44299999999999995,2.1,4.8,0.44799999999999995,2.8,3.7,0.773,1.6,1.8,0.3,1.8,2.1,1.2,0.4,0.1,12.5
486,Dwane Joshua,NC A&T,28,27.8,4.0,10.8,0.368,2.2,6.2,0.349,2.4,3.6,0.67,2.6,2.6,1.3,2.8,4.1,1.2,1.1,0.0,12.5
487,Michael Washington,U of A,29,25.3,4.3,8.8,0.496,0.2,0.9,0.231,3.6,5.5,0.65,1.8,3.6,2.0,4.1,6.1,0.8,0.7,1.3,12.5
488,Brett Harvey,L-MD,25,29.7,3.6,9.9,0.364,1.7,4.8,0.355,3.6,4.0,0.89,1.9,2.0,0.4,2.2,2.7,2.1,0.7,0.2,12.5
489,Wesley Witherspoon,UM,34,25.6,4.0,8.5,0.467,1.0,2.3,0.43,3.5,4.6,0.764,1.8,3.3,1.4,3.2,4.6,1.4,1.4,0.9,12.5
490,Calvin Haynes,OSU,32,30.9,4.3,10.6,0.40399999999999997,1.6,4.3,0.36,2.3,3.5,0.664,2.2,1.3,0.4,1.9,2.3,1.7,1.1,0.1,12.5
491,Nick Schneiders,USCU,29,27.0,4.5,9.8,0.46299999999999997,0.0,0.0,0.0,3.4,5.9,0.5760000000000001,2.6,2.6,2.6,4.2,6.8,0.8,0.5,3.0,12.4
492,Derrick Favors,GT,36,27.5,5.0,8.1,0.611,0.0,0.0,0.0,2.5,4.0,0.629,2.5,2.6,3.0,5.4,8.4,1.0,0.9,2.1,12.4
493,Tim Ambrose,ALB,32,26.5,4.6,10.7,0.42700000000000005,0.8,2.4,0.325,2.5,3.3,0.764,3.1,2.7,1.6,3.7,5.2,2.8,1.0,0.1,12.4
494,Jared Quayle,USU,35,31.8,4.1,9.9,0.41200000000000003,2.0,4.7,0.42100000000000004,2.3,2.6,0.9009999999999999,1.6,1.8,0.9,5.2,6.2,4.1,1.1,0.0,12.4
495,Willie Reed,SLU,35,27.5,5.0,8.6,0.5870000000000001,0.0,0.0,0.0,2.4,5.0,0.47700000000000004,1.7,2.3,2.4,5.6,7.9,0.8,0.7,2.1,12.4
496,Rob Hampton,NSU,28,32.2,4.0,9.2,0.43,1.0,2.8,0.34600000000000003,3.5,5.1,0.6970000000000001,2.7,2.9,1.5,2.9,4.4,1.9,1.5,0.1,12.4
497,Ashton Mitchell,SHSU,33,29.1,4.1,9.0,0.455,1.6,4.1,0.39299999999999996,2.6,3.5,0.7440000000000001,2.8,2.3,0.5,2.2,2.7,4.9,1.7,0.1,12.4
498,Xavier Keeling,UDM,34,30.0,3.7,8.2,0.455,0.8,2.2,0.36,4.1,5.8,0.7070000000000001,2.9,3.0,1.6,3.3,4.9,2.3,1.6,0.2,12.4
499,Jordan Swarbrick,UVU,29,28.6,3.9,9.1,0.43200000000000005,1.3,3.2,0.39399999999999996,3.2,4.0,0.8029999999999999,1.8,1.9,1.2,3.7,4.9,2.3,1.4,0.4,12.4
500,Brian Stafford,UD,32,32.9,3.9,8.4,0.465,2.1,5.4,0.395,2.4,3.1,0.78,2.0,2.7,0.4,1.9,2.3,2.2,0.9,0.2,12.4
501,Chandler Parsons,UF,34,31.0,4.1,8.4,0.493,1.1,3.1,0.358,2.9,4.4,0.662,2.0,2.1,2.3,4.6,6.9,2.6,1.1,0.1,12.4
502,Robin Smeulders,UP,32,26.9,4.3,8.4,0.507,0.0,0.0,0.0,3.8,5.2,0.733,1.8,2.4,2.2,4.0,6.3,1.2,0.5,0.4,12.3
503,Lance Stephenson,UC,34,28.2,4.8,10.8,0.441,0.5,2.1,0.21899999999999997,2.3,3.5,0.664,2.4,1.9,1.9,3.5,5.4,2.5,0.9,0.2,12.3
504,Papa Dia,SMU,31,28.6,4.6,8.5,0.544,0.0,0.0,0.0,3.1,3.9,0.8,2.8,2.9,3.0,5.5,8.6,1.3,0.8,1.2,12.3
505,Tramyne Moorer,ASU,31,26.3,3.9,8.3,0.47100000000000003,0.3,1.0,0.29,4.2,6.0,0.708,2.3,2.5,2.4,4.5,6.9,0.7,1.0,0.6,12.3
506,Jake Troyli,PC,31,31.7,4.6,11.0,0.42100000000000004,0.6,2.0,0.311,2.4,3.1,0.773,2.0,2.9,1.3,3.9,5.2,0.9,0.6,0.9,12.3
507,Kevin Dillard,SIU,29,28.9,3.9,9.1,0.423,1.1,3.3,0.32,3.5,4.6,0.773,2.5,2.5,0.7,2.4,3.1,5.0,1.1,0.1,12.3
508,Tony White,C of C,34,32.4,4.0,9.0,0.44299999999999995,2.3,5.7,0.4,2.1,2.6,0.795,2.3,1.5,0.2,2.1,2.3,3.1,0.7,0.1,12.3
509,Jarred DuBois,LMU,30,32.1,4.0,10.2,0.389,2.0,4.9,0.40399999999999997,2.4,2.9,0.816,1.7,2.9,0.8,2.2,3.0,2.5,1.5,0.1,12.3
510,Jeff Foote,COR,34,27.9,4.9,7.8,0.625,0.0,0.0,0.0,2.6,4.4,0.588,2.5,2.4,2.3,5.8,8.1,2.3,0.5,1.9,12.3
511,Donavan Monroe,C of C,34,32.4,4.4,10.0,0.44,1.3,3.6,0.364,2.2,2.7,0.815,1.7,2.4,1.3,2.4,3.8,2.0,1.3,0.3,12.3
512,Nyla Forbes,ULM,31,30.9,3.8,9.1,0.42,1.9,5.0,0.39,2.7,3.5,0.785,1.4,1.6,0.7,3.3,4.0,1.0,1.4,0.2,12.3
513,Joey Lynch-Flohr,RU,31,32.1,4.5,9.8,0.465,0.0,0.1,0.25,3.1,4.3,0.7240000000000001,1.6,3.3,2.8,3.9,6.7,0.8,0.5,0.1,12.3
514,Peter Sullivan,BU,31,30.3,3.6,8.6,0.425,1.2,3.4,0.358,3.7,4.9,0.768,1.9,1.5,0.9,3.6,4.5,1.5,0.5,0.1,12.3
515,Frisco Sandidge,DESU,28,34.9,4.5,9.1,0.488,0.1,0.5,0.14300000000000002,3.2,4.7,0.695,1.9,2.3,2.5,3.3,5.8,1.5,1.5,0.6,12.2
516,Matt Gatens,UI,32,36.7,3.9,10.6,0.37,1.8,5.5,0.32799999999999996,2.6,3.2,0.8320000000000001,2.7,2.2,0.7,3.6,4.3,3.3,0.9,0.1,12.2
517,Hillary Haley,UMES,32,27.7,4.1,11.8,0.35100000000000003,1.4,5.3,0.263,2.6,3.7,0.703,1.8,2.4,1.1,2.3,3.4,0.8,0.8,0.4,12.2
518,Brad Wanamaker,PITT,34,32.6,3.9,8.9,0.439,0.7,2.0,0.348,3.7,5.1,0.72,2.7,2.9,1.7,4.1,5.7,4.7,1.2,0.3,12.2
519,Zavion Neely,UIC,30,27.0,4.4,10.6,0.41200000000000003,0.4,1.4,0.302,3.1,4.2,0.73,1.8,2.6,0.6,1.7,2.2,1.6,1.8,0.2,12.2
520,Ryan Willen,LC,32,24.4,4.1,8.8,0.46799999999999997,1.5,4.0,0.36700000000000005,2.6,3.7,0.701,1.7,2.4,1.7,2.9,4.6,1.6,0.8,0.4,12.2
521,Johnathon Jones,OU,35,36.7,4.0,9.3,0.431,1.2,3.6,0.325,3.0,3.6,0.848,3.1,1.9,0.4,1.9,2.3,6.4,1.8,0.1,12.2
522,Aaric Murray,LU,30,27.5,4.9,11.0,0.447,1.0,2.9,0.36,1.3,2.0,0.65,2.1,3.0,2.2,4.5,6.6,1.1,0.7,2.3,12.2
523,Jarrod Jones,BSU,30,28.9,4.8,10.9,0.442,0.0,0.1,0.0,2.6,3.9,0.6609999999999999,2.0,2.6,1.8,5.7,7.4,0.7,0.6,1.1,12.2
524,Glen Dean,EWU,30,30.3,3.9,8.5,0.45299999999999996,1.6,3.7,0.429,2.9,3.6,0.804,3.3,2.6,0.3,2.3,2.6,4.4,0.9,0.0,12.2
525,Zvonko Buljan,TCU,31,28.8,4.5,9.9,0.45399999999999996,0.8,3.1,0.26,2.4,3.5,0.701,3.4,3.1,2.0,6.6,8.6,2.1,0.7,0.3,12.2
526,Cam Long,GMU,31,32.9,3.8,10.1,0.381,1.1,3.5,0.318,3.4,4.6,0.736,2.5,1.2,0.9,3.0,3.9,3.1,1.2,0.1,12.2
527,Jeremy Buttell,UIC,29,33.2,4.3,9.5,0.457,1.6,4.2,0.369,1.9,2.9,0.659,1.4,3.0,2.7,4.8,7.5,0.6,0.9,0.3,12.2
528,Jeff Robinson,SHU,24,27.1,4.9,9.2,0.536,0.1,0.8,0.16699999999999998,2.2,3.2,0.688,0.8,3.0,2.5,3.3,5.8,0.5,0.7,0.6,12.2
529,Scotty Hopson,UT,37,27.7,4.7,10.6,0.445,1.4,4.2,0.33299999999999996,1.4,2.3,0.588,2.1,1.5,0.9,2.4,3.4,1.2,1.0,0.2,12.2
530,Alphonso Dawson,UD,30,34.1,4.8,13.3,0.358,1.6,5.9,0.278,1.0,1.5,0.659,1.8,2.4,2.5,3.5,6.0,1.8,1.1,0.2,12.1
531,Malcolm Lee,UCLA,32,34.8,4.2,9.6,0.43200000000000005,0.8,3.2,0.252,3.0,4.2,0.706,2.6,2.3,1.2,3.2,4.4,3.1,1.1,0.3,12.1
532,Matt Dellavedova,SMC,34,36.4,3.6,9.1,0.39,2.2,5.5,0.39799999999999996,2.8,3.3,0.85,2.0,2.2,1.0,2.5,3.5,4.5,1.2,0.0,12.1
533,Andy Rautins,SU,35,32.5,3.7,8.5,0.43799999999999994,2.8,6.9,0.40700000000000003,1.9,2.3,0.815,2.8,2.2,0.5,2.9,3.4,4.9,2.0,0.2,12.1
534,Tu Holloway,XAV,35,31.9,3.3,8.2,0.40399999999999997,1.1,3.4,0.322,4.4,5.2,0.846,2.0,1.9,0.2,2.1,2.4,3.9,1.2,0.1,12.1
535,Justin Tubbs,ETSU,35,27.1,4.0,9.8,0.40700000000000003,2.1,6.6,0.325,2.0,2.8,0.711,1.5,2.2,1.6,2.3,3.8,0.6,1.1,0.1,12.1
536,Michael Sparks,VMI,29,27.9,3.9,9.7,0.401,2.6,6.6,0.39299999999999996,1.7,2.6,0.6759999999999999,1.0,1.2,1.3,1.9,3.2,0.9,1.0,0.3,12.1
537,Patrick Richard,MSU,30,29.3,4.5,9.7,0.46,0.7,2.4,0.31,2.4,3.2,0.76,2.2,2.8,1.7,3.2,4.9,2.6,1.0,0.7,12.1
538,Garrett Williamson,SJU,31,33.8,3.7,7.7,0.475,0.4,1.4,0.273,4.4,5.7,0.767,2.6,2.8,0.7,2.9,3.6,3.9,1.7,1.0,12.1
539,Adam Constantine,ELON,32,28.6,4.8,8.1,0.589,0.0,0.0,0.0,2.6,4.6,0.568,1.8,2.7,2.6,5.5,8.1,0.8,0.7,1.4,12.1
540,Robert Smith,SCU,32,32.8,4.0,11.7,0.344,1.2,4.4,0.28600000000000003,2.8,4.0,0.701,3.5,2.1,0.4,2.6,3.1,3.0,1.0,0.0,12.1
541,Justin Dobbins,EMU,25,28.2,4.8,7.8,0.615,0.0,0.0,0.0,2.5,4.1,0.602,2.2,2.8,2.6,3.3,5.9,1.0,0.9,1.0,12.1
542,Lehmon Colbert,JAC,28,28.5,4.4,9.8,0.451,0.5,1.9,0.28300000000000003,2.7,4.1,0.647,2.5,3.0,2.4,4.4,6.8,1.5,0.6,0.5,12.1
543,Chris Martin,WC,29,28.0,4.0,10.9,0.37,2.3,6.7,0.344,1.7,2.2,0.778,2.3,2.2,0.2,2.0,2.2,1.5,1.2,0.1,12.1
544,Rihards Kuksiks,ASU,31,29.4,4.0,9.2,0.43700000000000006,2.5,6.4,0.39399999999999996,1.5,1.7,0.885,1.3,2.3,0.7,2.9,3.6,1.8,1.1,0.3,12.1
545,James Johnson,QU,33,32.5,3.8,9.7,0.39399999999999996,1.2,3.2,0.385,3.2,3.9,0.828,2.2,2.2,0.8,2.1,3.0,4.0,1.4,0.1,12.1
546,Mario Edwards,CCU,35,29.9,4.2,8.9,0.47100000000000003,1.6,4.1,0.392,1.9,2.7,0.723,1.8,1.6,0.8,3.4,4.2,2.6,0.6,0.2,12.1
547,Derick Nelson,OU,35,28.9,4.4,10.0,0.44,1.1,2.9,0.392,2.1,3.6,0.583,1.7,1.8,2.6,3.6,6.2,1.0,0.7,0.1,12.1
548,Lamonte Ulmer,URI,36,30.6,4.6,8.8,0.527,0.2,0.9,0.273,2.5,3.5,0.722,1.2,1.5,2.9,4.6,7.4,1.2,1.2,1.0,12.1
549,C.J. Hailey,GWU,29,25.2,4.3,9.7,0.445,0.9,2.3,0.39399999999999996,2.5,3.1,0.8109999999999999,2.4,3.1,0.9,1.7,2.6,1.2,0.5,0.1,12.0
550,Chris Singletary,KSU,30,25.4,4.0,9.0,0.446,0.4,1.3,0.342,3.5,6.0,0.5920000000000001,2.3,3.6,1.5,3.2,4.8,4.2,1.7,0.2,12.0
551,Nikola Dragovic,UCLA,30,32.2,3.8,10.3,0.37200000000000005,1.6,5.6,0.281,2.8,3.6,0.778,1.9,2.1,0.9,3.5,4.4,1.3,0.8,0.6,12.0
552,Clevin Hannah,WSU,32,30.0,3.7,8.2,0.451,1.9,4.6,0.425,2.7,2.9,0.904,2.1,2.3,0.6,2.3,2.8,4.7,1.2,0.1,12.0
553,Ty Abbott,ASU,32,28.6,4.1,9.7,0.424,2.4,6.1,0.402,1.4,1.8,0.7759999999999999,1.6,2.4,0.8,3.5,4.4,1.6,0.9,0.3,12.0
554,Jeff Allen,VT,34,26.3,4.6,9.8,0.47,0.3,1.1,0.256,2.6,3.9,0.664,2.2,3.6,2.1,5.3,7.4,1.2,1.7,1.2,12.0
555,Devin Ebanks,WVU,34,34.1,4.2,9.3,0.457,0.1,0.9,0.1,3.4,4.5,0.77,2.2,1.6,2.9,5.2,8.1,2.4,1.1,0.7,12.0
556,Michael Vogler,TU,33,34.9,4.5,8.9,0.498,1.1,2.4,0.44299999999999995,2.0,2.7,0.7440000000000001,2.3,2.6,0.7,2.8,3.5,5.5,1.8,0.2,12.0
557,Jamel Guyton,LTU,35,31.2,4.1,9.6,0.43,2.0,5.2,0.387,1.8,2.2,0.816,1.5,2.9,1.0,2.9,3.8,2.1,1.6,0.4,12.0
558,Gerard Anderson,CSUF,31,29.8,4.0,8.1,0.496,0.2,1.0,0.21899999999999997,3.7,5.1,0.723,3.2,2.9,1.3,4.8,6.1,2.6,0.9,0.4,12.0
559,Evan Gordon,LIB,31,30.4,4.2,9.0,0.462,1.4,3.8,0.35600000000000004,2.3,3.2,0.72,2.8,1.9,0.7,3.5,4.2,1.8,1.1,0.2,12.0
560,Calvin Thompson,HU,31,30.5,3.8,10.3,0.37,0.8,2.8,0.27899999999999997,3.6,5.0,0.723,2.5,1.8,1.4,3.6,5.1,2.0,0.7,0.0,12.0
561,Casey Cantey,AAMU,27,24.5,3.7,9.4,0.396,0.4,1.2,0.303,4.1,6.6,0.626,2.5,1.7,1.5,2.6,4.1,1.1,1.9,0.7,12.0
562,Ben Hansbrough,ND,35,35.5,3.7,8.1,0.45399999999999996,1.9,4.6,0.414,2.7,3.7,0.7290000000000001,1.8,2.3,0.8,3.1,3.9,4.4,1.1,0.1,12.0
563,Kevin Ford,ORU,33,27.3,4.6,8.2,0.561,0.0,0.1,0.0,2.8,4.7,0.591,1.7,2.9,2.9,4.5,7.5,1.2,0.8,1.5,12.0
564,Christian Watford,IU,31,28.5,3.9,10.3,0.375,0.5,1.5,0.319,3.7,4.7,0.8,2.3,2.2,1.9,4.1,6.0,0.6,0.5,0.6,12.0
565,Carlton Fay,SIU,30,27.3,4.3,8.8,0.49,1.4,3.8,0.381,1.9,2.3,0.853,1.3,2.9,0.9,2.5,3.4,1.0,0.4,0.1,12.0
566,Dwayne Collins,UM,29,24.7,4.4,7.3,0.604,0.0,0.0,0.0,3.1,5.5,0.569,2.4,2.3,2.9,4.8,7.8,1.2,0.6,1.1,12.0
567,Ridge Graham,STET,29,27.7,5.0,10.7,0.466,0.1,0.7,0.15,1.9,4.0,0.478,2.7,3.5,2.1,3.9,5.9,0.8,1.4,0.5,12.0
568,Mike Scott,UVA,28,27.4,5.1,10.1,0.505,0.1,0.2,0.429,1.6,2.3,0.7190000000000001,1.6,1.9,2.3,4.9,7.2,1.2,0.6,0.3,12.0
569,Dennis Horner,NCST,36,27.9,4.2,8.8,0.475,0.9,2.6,0.33,2.7,3.4,0.782,1.6,2.4,1.7,3.2,4.9,1.4,1.0,1.0,11.9
570,Toure' Murry,WSU,35,31.6,4.1,9.6,0.424,1.2,3.6,0.331,2.6,3.7,0.708,2.1,1.8,1.1,3.9,5.0,3.1,1.4,0.3,11.9
571,Elijah Muhammad,TTU,32,32.1,3.9,9.3,0.42100000000000004,1.4,3.3,0.41100000000000003,2.8,3.3,0.838,3.1,2.0,0.7,3.3,4.0,4.5,1.4,0.0,11.9
